"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_4","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label","ad"
"2024-11-19 11:32:39","2024-11-19 11:39:00","0","Anonymized","100","381","1","2024-11-19 11:39:01","R_6ferHeGTeHz7S69","","","","","Anonymized","Anonymized","anonymous","EN","1","671920d277b7c49ec1dfd34b","2","5","","2","1","5","70","51","91","38","The company is liable since they created the copilot self drive car ","1","2","","1","","43","1","","60","","","","Copilot","no"
"2024-11-19 11:32:40","2024-11-19 11:39:01","0","Anonymized","100","380","1","2024-11-19 11:39:01","R_3bK8pTG1e8Bwt9A","","","","","Anonymized","Anonymized","anonymous","EN","1","5cf804f0c5cf0e00010c02d5","2","5","1","2","4","6","100","0","100","0","I believe it is the responsibility of the Aeon pilot and the company because the AI is built to be able to drive by itself. It is promised to be able steer and protect both the inside passenger and opposite driver from accident. The human in the car is liable because they were not piloting or driving at the actual time.","1","2","","3","","36","3","","75","","","","Copilot","yes"
"2024-11-19 11:32:21","2024-11-19 11:39:05","0","Anonymized","100","403","1","2024-11-19 11:39:05","R_13xTkr2RAT85Dy4","","","","","Anonymized","Anonymized","anonymous","EN","1","6150c44b0ff4d92f7621a17c","2","5","","1","4","6","60","100","81","100","Even when letting the machine drive, the human in the car should be watching the driving environment and should respond to hazards if the machine does not respond. ","1","1","","3","","67","4","","25","","","","Autopilot","no"
"2024-11-19 11:31:18","2024-11-19 11:39:05","0","Anonymized","100","466","1","2024-11-19 11:39:05","R_5dYX7x89oxsT9HF","","","","","Anonymized","Anonymized","anonymous","EN","1","6409110921de1c850a685bf6","2","5","","2","4","6","49","100","25","100","I think the human is responsible for the accident because even though it’s automated machine, a human operating it should always be aware of what’s going on behind the wheel. The company faces no real blame because the person behind the wheel of the car should have been more aware.","1","2","","1","","38","3","","39","","","","Autopilot","no"
"2024-11-19 11:32:18","2024-11-19 11:39:05","0","Anonymized","100","407","1","2024-11-19 11:39:05","R_73shdGqE6KJwcYW","","","","","Anonymized","Anonymized","anonymous","EN","1","667c4495421dbf526cbce80d","2","5","","2","4","6","10","90","10","90","There are variables that I am not clear on so having to guess that no where does the company say you can completely rely on the AV systems, I would assume that the company would require humans to still be alert and ready at the wheel ","1","1","","3","","52","3","","20","","","","Copilot","no"
"2024-11-19 11:28:52","2024-11-19 11:39:07","0","Anonymized","100","614","1","2024-11-19 11:39:07","R_5M0yWREx1Qtm0pA","","","","","Anonymized","Anonymized","anonymous","EN","1","646c323d73a3844a4331e09b","2","5","","2","4","6","80","50","71","50","If the autopilot is on than it is in control of the vehicle.","1","1","","3","","59","4","","52","","","","Autopilot","no"
"2024-11-19 11:32:26","2024-11-19 11:39:07","0","Anonymized","100","401","1","2024-11-19 11:39:08","R_5O6nGTop2vHsiQS","","","","","Anonymized","Anonymized","anonymous","EN","1","672124df9413124330a1bb1e","2","5","1","2","4","5","0","100","0","100","The human driver is more liable for the accident because it was too dependent on the features that Aeon offers. I would feel that people are responsible for the type of cars they get and what features they have on that car. If someone gets a car with autopilot features and such, they are more dependent on those features. It can be up to the company to help combat situations like that but I feel that people should still be alert and in control with these situations.","2","1","","5","","26","4","","60","","","","Autopilot","yes"
"2024-11-19 11:31:31","2024-11-19 11:39:16","0","Anonymized","100","465","1","2024-11-19 11:39:17","R_1t4HGWPxFsXjFH3","","","","","Anonymized","Anonymized","anonymous","EN","1","6722f18beecdc1e79498f2f5","2","5","1","2","4","6","100","62","50","62","The company itself I don't feel is responsible if that were the case all autopilot vehicles would be running stop signs.  The Autopilot on this particular vehicle is responsible rather  it glitched we dont know nonetheless the accident happened.  The driver themselves are also responsible as  for the fact it is their vehicle and even though autopilot is in control they should of still been focused and paying attention to the road .","1","1","","3","","44","4","","51","","","","Autopilot","yes"
"2024-11-19 11:29:44","2024-11-19 11:39:18","0","Anonymized","100","573","1","2024-11-19 11:39:18","R_3CaZJMKSIpkIVRn","","","","","Anonymized","Anonymized","anonymous","EN","1","6697be0e52341e4b560bcf57","2","5","","2","4","6","25","92","32","90","The human driver focuses on phone while driving.","1","2","","3","","30","5","","79","","","","Copilot","no"
"2024-11-19 11:29:04","2024-11-19 11:39:19","0","Anonymized","100","614","1","2024-11-19 11:39:19","R_73110n7wfqpBdaY","","","","","Anonymized","Anonymized","anonymous","EN","1","665d87b3c0ca792f6395a7c5","2","5","","2","4","5","31","82","40","91","the driver could have focused on the road and ignore the text","2","2","","3","","28","4","","83","","","","Copilot","no"
"2024-11-19 11:33:36","2024-11-19 11:39:21","0","Anonymized","100","344","1","2024-11-19 11:39:21","R_7HnXrjSYATCKmpk","","","","","Anonymized","Anonymized","anonymous","EN","1","6706bc0d8c98b64939838b2e","2","5","1","2","4","6","90","90","50","50","I think they are equally liable, the company for potentially failing to inform the human that human attention is necessary in case of machine failure, and the human for failing to pay attention - at the very least, to what the machine is doing.","1","2","","3","","45","3","","20","","","","Copilot","yes"
"2024-11-19 11:33:53","2024-11-19 11:39:21","0","Anonymized","100","328","1","2024-11-19 11:39:21","R_6QKEdjV0lyAF2Dv","","","","","Anonymized","Anonymized","anonymous","EN","1","66ad3600b79dcdb7b6ce5fae","2","5","","1","4","5","100","2","100","0","The autopilot is switched on. The human is to assume the system works. At some point, the system needs to have full control. The ""driver"" with full control has liability. A stop sign is basic driving, not crazy dynamic driving. ","1","1","","3","","42","3","","30","","","","Autopilot","no"
"2024-11-19 11:34:25","2024-11-19 11:39:21","0","Anonymized","100","295","1","2024-11-19 11:39:22","R_5VmSe9jxvh9cWXf","","","","","Anonymized","Anonymized","anonymous","EN","1","671023c0867a6cad4258d954","2","5","1","3","4","4","83","62","62","44","it is more reliable because it is better","1","1","","3","","39","1","","77","","","","Autopilot","yes"
"2024-11-19 11:33:40","2024-11-19 11:39:22","0","Anonymized","100","341","1","2024-11-19 11:39:23","R_7k4CM18YddOYt8c","","","","","Anonymized","Anonymized","anonymous","EN","1","6640be7edc706d4622dbab1c","2","5","","2","4","4","80","66","78","67","If the Copilot system was switched on, the car should have stopped at the stop sign. The car has a really big safety issue with its autonomous driving if it cannot stop at stop signs properly.","1","2","","1","","23","1","","40","","","","Copilot","no"
"2024-11-19 11:33:09","2024-11-19 11:39:26","0","Anonymized","100","376","1","2024-11-19 11:39:26","R_5vevE0WIicQ3wO8","","","","","Anonymized","Anonymized","anonymous","EN","1","5f627ea43a49581b4438a944","2","5","1","2","4","5","90","10","89","10","The system failed, so it is responsible. The man was assured the car system was safe and could handle routine tasks like seeing a stop sign and stopping. ","1","1","","3","","46","4","","40","","","","Copilot","yes"
"2024-11-19 11:33:12","2024-11-19 11:39:27","0","Anonymized","100","374","1","2024-11-19 11:39:28","R_7WShtvAXkQYghNV","","","","","Anonymized","Anonymized","anonymous","EN","1","663a7e442f4600c1dc410725","2","5","","2","4","4","58","92","71","98","I think the human driver is more liable. Just because you have a ""copilot"" does not mean you should put your full trust in it. You still need to keep your eyes on the road at all times. ","2","2","","3","","29","2","","55","","","","Copilot","no"
"2024-11-19 11:33:38","2024-11-19 11:39:27","0","Anonymized","100","349","1","2024-11-19 11:39:28","R_5LNCu4ST1DJfms9","","","","","Anonymized","Anonymized","anonymous","EN","1","666ad9cd9e785efb19474220","2","5","","2","4","5","0","100","0","100","because the human driver should always be aware of whats going on and paying attention","2","2","","3","","51","3","","66","","","","Copilot","no"
"2024-11-19 11:30:14","2024-11-19 11:39:28","0","Anonymized","100","553","1","2024-11-19 11:39:28","R_70iqqU675YmgQqk","","","","","Anonymized","Anonymized","anonymous","EN","1","66f0c81ea46a554aeb92cd04","2","5","","3","4","4","80","40","80","28","The purpose of an automative system is for it to work properly. I am not real knowledgeable about them but if he had it set on autopilot, it should have detected the stop sign, like a pilot puts a plan on autopilot to go to the bathroom.","2","2","","3","","68","3","","28","","","","Autopilot","no"
"2024-11-19 11:30:22","2024-11-19 11:39:29","0","Anonymized","100","546","1","2024-11-19 11:39:29","R_3oF6NlDaaNOMMjT","","","","","Anonymized","Anonymized","anonymous","EN","1","668564a45368836193b94269","2","5","1","2","4","6","51","51","52","51","Both are liable since the human was distracted and autopilot didn't take control","1","2","","1","","37","4","","51","","","","Autopilot","yes"
"2024-11-19 11:32:53","2024-11-19 11:39:29","0","Anonymized","100","395","1","2024-11-19 11:39:29","R_5DRSPnXX4oByy4g","","","","","Anonymized","Anonymized","anonymous","EN","1","64e8a63d30b3b5fbf590c6a7","2","5","","2","4","3","80","10","100","20","The copilot system failed","1","2","","1","","32","4","","70","","","","Copilot","no"
"2024-11-19 11:31:32","2024-11-19 11:39:29","0","Anonymized","100","476","1","2024-11-19 11:39:29","R_5R4SXTswIIgi8Gk","","","","","Anonymized","Anonymized","anonymous","EN","1","66d4712f340d9f18e186d041","2","5","1","2","4","4","50","50","50","50","They are equally to blame for the outcome. The company's service should have responded to both the environmental and the texting stimulus. The driver should not have been distracted by the text message but may have felt safer because of the company's promises.","1","1","","3","","46","4","","40","","","","Copilot","yes"
"2024-11-19 11:37:56","2024-11-19 11:39:32","0","Anonymized","100","95","1","2024-11-19 11:39:32","R_8NQhlRf0iDvSpfV","","","","","Anonymized","Anonymized","anonymous","EN","1","66e6dcd0ebfbea62d39ff9ee","2","5","","1","2","5","75","67","72","74","The liability for the accident would largely depend on the level of automation in the vehicle. If the vehicle is operating at a higher automation level (e.g., Level 4 or Level 5), where the system controls most or all driving tasks, AEON could be more liable for the accident due to potential system failure","1","1","","1","","24","5","","80","","","","Copilot","no"
"2024-11-19 11:32:13","2024-11-19 11:39:32","0","Anonymized","100","439","1","2024-11-19 11:39:33","R_1zXh30wuYSmSm9r","","","","","Anonymized","Anonymized","anonymous","EN","1","6675f3ac3a5d0633257190c4","2","5","","2","4","4","70","100","71","100","The Human Driver is liable because the car is just a tool. A tool is a non human object that has no agency in how it is used or misused.","2","1","","3","","52","4","","66","","","","Copilot","no"
"2024-11-19 11:34:05","2024-11-19 11:39:34","0","Anonymized","100","329","1","2024-11-19 11:39:35","R_5r24e1Inqmr0Hy5","","","","","Anonymized","Anonymized","anonymous","EN","1","6663c5eb2243733847460c5c","2","5","","2","4","4","21","80","30","91","Because there is both human and machine. The machine is made by human, so human error is at fault either way.","1","1","","1","","55","3","","30","","","","Autopilot","no"
"2024-11-19 11:32:40","2024-11-19 11:39:36","0","Anonymized","100","416","1","2024-11-19 11:39:36","R_7SviKYErDkTmLWW","","","","","Anonymized","Anonymized","anonymous","EN","1","66b504cd131c63b36b682b8d","2","5","1","2","4","5","61","92","83","100","the human because at the end of the day, it's their car. however, I think aeon would be responsible for part of it since their system failed as well. ","1","2","","3","","37","3","","62","","","","Copilot","yes"
"2024-11-19 11:34:52","2024-11-19 11:39:36","0","Anonymized","100","284","1","2024-11-19 11:39:37","R_7CfpnSW281S8npN","","","","","Anonymized","Anonymized","anonymous","EN","1","67164d40becf6c95181afe97","2","5","1","2","4","3","20","90","40","80","The human understood the risk and capabilities of the copilot. They chose to rely on it, divert their attention away from the road, and cause an accident. ","1","1","","4","","36","4","","61","","","","Copilot","yes"
"2024-11-19 11:30:59","2024-11-19 11:39:39","0","Anonymized","100","519","1","2024-11-19 11:39:39","R_3gf0MT1H396z0FX","","","","","Anonymized","Anonymized","anonymous","EN","1","66553eb5f10b5700001d20de","2","5","1","1","4","3","60","40","20","90","The human is slightly more responsible since he chose this service or system, and he was not paying attention anyways. ","1","1","","3","","26","4","","30","","","","Copilot","yes"
"2024-11-19 11:33:40","2024-11-19 11:39:39","0","Anonymized","100","359","1","2024-11-19 11:39:40","R_52WhQB6RSskmXIw","","","","","Anonymized","Anonymized","anonymous","EN","1","6428cca4468d3c7345d57f79","2","5","1","2","4","6","100","11","100","13","Aeon Copilot was on which makes Aeon liable.  If it had not been on, then the human may have not looked down at the text.  If you are using this Copilot then you have to be able to trust that it is going to see a stop sign that you do not.  ","1","2","","3","","54","3","","1","","","","Copilot","yes"
"2024-11-19 11:32:33","2024-11-19 11:39:46","0","Anonymized","100","432","1","2024-11-19 11:39:46","R_6wNabi4hcLPrX2y","","","","","Anonymized","Anonymized","anonymous","EN","1","670d5f853b167cbdbae52e1f","2","5","","2","4","5","35","58","39","61","The human driver is more liable because he did not follow driving rules because he was on a phone call while driving.","2","1","","3","","30","5","","72","","","","Copilot","no"
"2024-11-19 11:34:33","2024-11-19 11:39:48","0","Anonymized","100","314","1","2024-11-19 11:39:48","R_5TFU1kmIcJzxUsF","","","","","Anonymized","Anonymized","anonymous","EN","1","6658bba1a51a037d25bb677e","2","5","","2","4","4","65","90","65","85","I think both have liability in the accident if the car is designed to notice things like stop signs and traffic lights. However, being that there is a human driver that can also control the cars' mechanisms, ultimately the majority of the fault lies with the human because they should not put their full trust in the machine when it comes to a roadway with other people on it. They were negligent by looking down at the phone rather than keeping their eyes alert.","1","2","","3","","32","4","","30","","","","Copilot","no"
"2024-11-19 11:34:55","2024-11-19 11:39:49","0","Anonymized","100","293","1","2024-11-19 11:39:49","R_5IZaR5TG138fZId","","","","","Anonymized","Anonymized","anonymous","EN","1","6650c46dc4f3ab332602c04b","2","5","1","2","4","4","80","75","90","75","I think the company is more liable due to how it is advertised that it is supposed to be safer and if it can't even notice a stop sign then that is a huge problem.","1","1","","4","","21","3","","55","","","","Copilot","yes"
"2024-11-19 11:33:44","2024-11-19 11:39:49","0","Anonymized","100","364","1","2024-11-19 11:39:49","R_5mVj2YHOFcDigFD","","","","","Anonymized","Anonymized","anonymous","EN","1","65ecf22abc066fbabecdea60","2","5","1","1","4","6","80","51","70","51","I think they are both responsible. The AEON technology should have been enacted to stop the accident. The human should have been paying attention in case there was something they could do to prevent the accident.","2","2","","3","","62","4","","40","","","","Copilot","yes"
"2024-11-19 11:30:31","2024-11-19 11:39:52","0","Anonymized","100","560","1","2024-11-19 11:39:52","R_5PjiP4fTEckqec1","","","","","Anonymized","Anonymized","anonymous","EN","1","66a6c9f8c847771e7c1cca5b","2","5","","2","4","4","95","75","80","60","The human driving the car would be responsible as they were behind the wheel but due to the fact that this Aeon vehicle is supposed to be driving under the copilot feature, I believe the car/company is at fault as well. ","1","2","","3","","47","5","","60","","","","Copilot","no"
"2024-11-19 11:32:20","2024-11-19 11:39:53","0","Anonymized","100","452","1","2024-11-19 11:39:54","R_7jMwC7qiooZwYo1","","","","","Anonymized","Anonymized","anonymous","EN","1","67129a2f31bcac34a0737045","2","5","1","2","4","6","79","37","77","36","I thought aeon was trusted to drive with no accidents","1","2","","3","","51","1","","7","","","","Copilot","yes"
"2024-11-19 11:35:27","2024-11-19 11:39:55","0","Anonymized","100","267","1","2024-11-19 11:39:55","R_7aJIMIktpjk9KQI","","","","","Anonymized","Anonymized","anonymous","EN","1","66786596876079055bec6c27","2","5","","2","4","2","76","68","72","65","would say both are liable for the accident since the driver should have been paying attention.  Would apply more blame to the company since the copilot should have noticed the stop sign and stopped the vehicle.  ","1","1","","3","","41","4","","61","","","","Copilot","no"
"2024-11-19 11:31:52","2024-11-19 11:39:55","0","Anonymized","100","483","1","2024-11-19 11:39:56","R_55ude8Wx5FZuFTr","","","","","Anonymized","Anonymized","anonymous","EN","1","664f8b82befb70ab3ce022b7","2","5","","1","4","1","90","80","90","80","If the man turned on the cars' copilot system, then I find the system to be faulty and the company should be responsible for the accident.","1","2","","1","","70","1","","10","","","","Copilot","no"
"2024-11-19 11:31:55","2024-11-19 11:39:57","0","Anonymized","100","482","1","2024-11-19 11:39:58","R_1OUqG3IDIukwIoP","","","","","Anonymized","Anonymized","anonymous","EN","1","65a2cd1b1d1724a7eba41cd3","2","5","1","2","4","5","100","3","100","3","Aeon is 100% liable, it is their autopilot that is driving the car.","1","1","","3","","65","4","","80","","","","Autopilot","yes"
"2024-11-19 11:31:31","2024-11-19 11:39:58","0","Anonymized","100","507","1","2024-11-19 11:39:59","R_5d750k39QGl0fIt","","","","","Anonymized","Anonymized","anonymous","EN","1","67081d4d02dabc04bcb82a99","2","5","1","2","4","6","60","40","50","95","Obviously there's a flaw in the automated system and the company should assume at least part of the blame, but I feel that, ultimately, the human is responsible for having turned over control of his vehicle to the machine!","1","2","","3","","72","1","","10","","","","Copilot","yes"
"2024-11-19 11:32:45","2024-11-19 11:40:01","0","Anonymized","100","436","1","2024-11-19 11:40:02","R_5CPmWdEbQXUfv6w","","","","","Anonymized","Anonymized","anonymous","EN","1","66e36f486ca7e6924fa02ff3","2","5","","3","4","2","51","94","51","91","the human of course they shouldnt of been looking at their phone","1","2","","3","","52","1","","51","","","","Autopilot","no"
"2024-11-19 11:31:33","2024-11-19 11:40:04","0","Anonymized","100","511","1","2024-11-19 11:40:04","R_3P5X9wLbF7C5ymq","","","","","Anonymized","Anonymized","anonymous","EN","1","66a0482a1dd1b65608109f4c","2","5","1","1","4","6","0","100","100","100","Giving up 100% control to automation is the fault of both the driver and Aeon. Weather might have affected the sensors on the car so is couldn't p/u the stop sign, whereas the human could have.","1","1","","3","","56","4","","50","","","","Copilot","yes"
"2024-11-19 11:33:54","2024-11-19 11:40:05","0","Anonymized","100","371","1","2024-11-19 11:40:06","R_3L68dqKBD1TzzDr","","","","","Anonymized","Anonymized","anonymous","EN","1","608ecc26e4c76e93f4e1afe3","2","5","1","2","4","5","50","80","65","85","I think the human driver is more responsible for the accident because they should know that the technology is nowhere near infallible at this point in time and they need to pay attention.","1","2","","3","","53","4","","40","","","","Autopilot","yes"
"2024-11-19 11:31:22","2024-11-19 11:40:06","0","Anonymized","100","524","1","2024-11-19 11:40:07","R_1dmdbpdTIhDdjMd","","","","","Anonymized","Anonymized","anonymous","EN","1","6685b8b4e5f74b3a1d405b21","2","5","","2","4","6","60","50","60","50","I believe Aeon and the company is more liable for the accident. The human driver switched the autopilot ""on"" and was depending on that to function properly.","1","2","","3","","51","3","","20","","","","Autopilot","no"
"2024-11-19 11:36:32","2024-11-19 11:40:06","0","Anonymized","100","214","1","2024-11-19 11:40:07","R_3F4XF20hgPS4iRj","","","","","Anonymized","Anonymized","anonymous","EN","1","66ba4608bc582e7db54007e5","2","5","","2","2","3","58","67","70","38","The human driver is more liable for the accident because they are responsible for staying alert and maintaining control, even with an automated system like Copilot in place. Despite the system's role, the driver failed to notice the stop sign due to distraction, which led to the crash.
","1","1","","4","","45","1","","63","","","","Copilot","no"
"2024-11-19 11:33:47","2024-11-19 11:40:06","0","Anonymized","100","379","1","2024-11-19 11:40:07","R_3r3cui5CelJcfQA","","","","","Anonymized","Anonymized","anonymous","EN","1","58f4d676c8b7eb0001879416","2","5","1","2","4","4","19","93","33","92","The human driver is liable because he still shouldn't have been looking down at his phone.","1","2","","1","","36","3","","20","","","","Autopilot","yes"
"2024-11-19 11:37:26","2024-11-19 11:40:08","0","Anonymized","100","161","1","2024-11-19 11:40:08","R_5KwH8DpCBI7Npsp","","","","","Anonymized","Anonymized","anonymous","EN","1","66d9e56d9664d942fbae1b3d","2","5","","2","4","5","73","84","88","82","The driver is mostly responsible for the accident. Even though the self-driving car should be able to detect stop signs, the driver should always pay attention and take control if needed. In this case, the driver wasn't paying attention and caused the crash.","1","1","","1","","41","5","","77","","","","Autopilot","no"
"2024-11-19 11:29:19","2024-11-19 11:40:08","0","Anonymized","100","648","1","2024-11-19 11:40:09","R_16aH48cGNP4vKff","","","","","Anonymized","Anonymized","anonymous","EN","1","66727aa65bcbc9219073d587","2","5","","2","4","5","100","81","80","100","both are liable because the human driver should have his eyes on the road as systems fail sometimes.The company should know whether the system is fully functioning","1","2","","1","","50","4","","60","","","","Autopilot","no"
"2024-11-19 11:33:33","2024-11-19 11:40:09","0","Anonymized","100","395","1","2024-11-19 11:40:09","R_3UEQCFnD78ND2Pn","","","","","Anonymized","Anonymized","anonymous","EN","1","628f7e982aad1788d940317a","2","5","","2","4","6","75","70","80","60","It sounds like they both are liable. It is not clear what percentage of the driving that the Aeon system was handling. If it was nearly self driving then it would be very responsible for the accident.","1","1","","3","","70","3","","75","","","","Copilot","no"
"2024-11-19 11:33:09","2024-11-19 11:40:09","0","Anonymized","100","419","1","2024-11-19 11:40:09","R_5X4ookO9995A050","","","","","Anonymized","Anonymized","anonymous","EN","1","6615a12e1e26787cd3c070ed","2","5","","2","4","4","100","0","100","0","The company should be responsible because the human was not the one driving the car.","1","2","","3","","27","4","","51","","","","Copilot","no"
"2024-11-19 11:32:23","2024-11-19 11:40:10","0","Anonymized","100","466","1","2024-11-19 11:40:11","R_6AgNU0n7LF9H0lz","","","","","Anonymized","Anonymized","anonymous","EN","1","5fe2982ce9df3d693d46191e","2","5","1","2","4","6","51","49","53","47","I think Aeon is slightly more liable for the accident, because the company marketed its product as being 92% more reliable then human drivers. That being said, it should still be the human's responsibility to backstop and monitor the way ahead/behind for the vehicle.","1","1","","3","","66","4","","65","","","","Autopilot","yes"
"2024-11-19 11:33:30","2024-11-19 11:40:11","0","Anonymized","100","401","1","2024-11-19 11:40:12","R_6YdsF0TEDchV2gx","","","","","Anonymized","Anonymized","anonymous","EN","1","6547ea31d7e7890cd0b768a4","2","5","1","2","4","4","30","70","50","60","I believe the human driver is more liable because he chose to use his phone while the car was in motion, distracting him from the road. While the autopilot was on, it still relies on the driver to be attentive, and the driver's inattention played a major role in the accident.","1","2","","3","","24","4","","61","","","","Autopilot","yes"
"2024-11-19 11:32:24","2024-11-19 11:40:14","0","Anonymized","100","469","1","2024-11-19 11:40:15","R_6kNmlMdfFApsJgd","","","","","Anonymized","Anonymized","anonymous","EN","1","6720e12b43e23141ef383e82","2","5","1","2","4","5","66","70","70","70","human makes lots of mistakes as compare to machine ","2","2","","1","","35","4","","70","","","","Autopilot","yes"
"2024-11-19 11:33:50","2024-11-19 11:40:16","0","Anonymized","100","385","1","2024-11-19 11:40:16","R_3XhQeSA3QWD7185","","","","","Anonymized","Anonymized","anonymous","EN","1","664df977e4e6d25d66bf64cb","2","5","1","1","4","6","76","70","76","72","i think they are both reliable but the human is less liable even though it was a bit his fault the auto mode was on so its more the companys fault","1","2","","3","","35","1","","1","","","","Autopilot","yes"
"2024-11-19 11:33:05","2024-11-19 11:40:17","0","Anonymized","100","431","1","2024-11-19 11:40:17","R_1JPAPrpXkGZent4","","","","","Anonymized","Anonymized","anonymous","EN","1","66436e0c091888a5fc85584e","2","5","","2","4","5","74","53","100","52","The man clearly was distracted. However, the auto pilot should have prevented the collision.","1","2","","3","","69","3","","11","","","","Autopilot","no"
"2024-11-19 11:31:41","2024-11-19 11:40:19","0","Anonymized","100","517","1","2024-11-19 11:40:19","R_3BDJwrGUFB7WUPn","","","","","Anonymized","Anonymized","anonymous","EN","1","66d2537675f4f1fc0aded926","2","5","1","2","4","6","40","60","50","50","I think they are both equally to blame because the human should have been paying attention, and the company should not make claims that it can drive without help of the human if it cannot deliver on the promise.","2","2","","3","","45","3","","40","","","","Autopilot","yes"
"2024-11-19 11:34:01","2024-11-19 11:40:19","0","Anonymized","100","377","1","2024-11-19 11:40:19","R_1YsM9ct1kVV1TMu","","","","","Anonymized","Anonymized","anonymous","EN","1","612fa6644526903f736cf925","2","5","1","2","4","6","100","0","100","0","aeon had full control of the car","1","1","","3","","60","2","","33","","","","Autopilot","yes"
"2024-11-19 11:28:57","2024-11-19 11:40:21","0","Anonymized","100","683","1","2024-11-19 11:40:21","R_72lvP4jwu8FkXHD","","","","","Anonymized","Anonymized","anonymous","EN","1","6516e4bf9463264599a746f9","2","5","1","2","4","4","49","63","52","69","Human driver is ultimately responsible for maintaining control of his or her vehicle as defined by state law.","2","1","","3","","50","4","","66","","","","Copilot","yes"
"2024-11-19 11:33:01","2024-11-19 11:40:23","0","Anonymized","100","442","1","2024-11-19 11:40:24","R_6rYChCLdQtNgoms","","","","","Anonymized","Anonymized","anonymous","EN","1","671aa2883f601298f3de3283","2","5","1","2","4","6","100","100","100","99","They're both responsible. I did give a little bit more responsibility to the company, as it's their product that didn't do it's job correctly. The human driver shares most of the responsibility as well because they should have known to be paying attention even though the automation was on. ","1","2","","3","","40","3","","49","","","","Copilot","yes"
"2024-11-19 11:31:29","2024-11-19 11:40:25","0","Anonymized","100","535","1","2024-11-19 11:40:25","R_37EiEVIs0XbKVEt","","","","","Anonymized","Anonymized","anonymous","EN","1","669f7423c9c40ff7e52f3c3a","2","5","1","3","2","6","90","100","90","100","Vehicle maintenance and condition ","1","2","","3","","28","5","","28","","","","Copilot","yes"
"2024-11-19 11:31:48","2024-11-19 11:40:29","0","Anonymized","100","520","1","2024-11-19 11:40:30","R_7ZEqStETqsyboqi","","","","","Anonymized","Anonymized","anonymous","EN","1","6712b85b4c4dff0720b3ab63","2","5","","2","4","5","100","100","100","100","The autopilot is partly to blame because the car's Autopilot system was switched on, but malfunctioned. The man also takes blame because he was on his phone instead of concentrating on the road, and ended up running a stop sign","1","1","","1","","45","4","","41","","","","Autopilot","no"
"2024-11-19 11:34:54","2024-11-19 11:40:29","0","Anonymized","100","335","1","2024-11-19 11:40:30","R_71jjnlld0etB1Ma","","","","","Anonymized","Anonymized","anonymous","EN","1","55b04a37fdf99b6625d1b5b9","2","5","","2","4","6","20","80","20","80","Aeon provided a system that the human is relying on. If the system had worked properly the accident wouldn't have happened. But, ultimately the human is more responsible because they shouldn't have put 100% of their faith in the system to begin with. ","1","2","","3","","49","4","","50","","","","Autopilot","no"
"2024-11-19 11:30:36","2024-11-19 11:40:31","0","Anonymized","100","595","1","2024-11-19 11:40:32","R_1Ro4YSf4GRECkJH","","","","","Anonymized","Anonymized","anonymous","EN","1","66c2382c6e08f5c40d267214","2","5","","2","4","4","65","50","60","50","In my opinion, I believe the company holds more liability for the accident as opposed to the human driver. This is due to the fact that the system which has been developed by the company and has even been given the name ""Copilot"" should be able to foresee dangerous situations while driving and be able to successfully navigate out of them without the help or assistance of the human driver. ","1","1","","3","","30","4","","55","","","","Copilot","no"
"2024-11-19 11:32:58","2024-11-19 11:40:34","0","Anonymized","100","456","1","2024-11-19 11:40:34","R_3zjdXYtprZqsOGC","","","","","Anonymized","Anonymized","anonymous","EN","1","663a722d7e8c2b7e771bd95c","2","5","1","2","4","6","51","85","97","84","the driver and the car makers are both liable since the driver looked at their phone and the car itself didnt detect the sign","2","2","","3","","23","3","","39","","","","Copilot","yes"
"2024-11-19 11:35:25","2024-11-19 11:40:34","0","Anonymized","100","309","1","2024-11-19 11:40:35","R_1axb1GD4PdrKjqD","","","","","Anonymized","Anonymized","anonymous","EN","1","65fe2f14b03790cc470f5c06","2","5","1","2","4","4","100","40","100","41","The company is at fault because he had the car in auto pilot. The car should have stopped or gave a warning at least to the human driver","1","1","","4","","29","4","","61","","","","Autopilot","yes"
"2024-11-19 11:33:36","2024-11-19 11:40:35","0","Anonymized","100","418","1","2024-11-19 11:40:35","R_1entT8Oyhgg6bBu","","","","","Anonymized","Anonymized","anonymous","EN","1","6720dcca3b5db6b0222e8ca2","2","5","1","2","4","6","70","19","70","9","This is supposed to be an autonomous vehicle.  That means it drives all by itself, and the person in the car is merely a passenger.  The vehicle did not perform as designed, so it is the vehicle and the company that made the vehicle who is responsible.  ","1","2","","3","","56","5","","61","","","","Copilot","yes"
"2024-11-19 11:31:57","2024-11-19 11:40:36","0","Anonymized","100","519","1","2024-11-19 11:40:36","R_77I4Je2GibU82jt","","","","","Anonymized","Anonymized","anonymous","EN","1","66e58e209ba96e130b779a3a","2","5","","2","4","5","40","50","50","50","The human driver is primarily responsible for the accident due to their distraction.","1","2","","3","","31","5","","70","","","","Autopilot","no"
