StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-12 14:21:03,2024-11-12 14:25:52,0,154.205.185.222,100,288,1,2024-11-12 14:25:53,R_6IiPqd6A8n2OTfq,,,,,40.7064,-73.9473,anonymous,EN,1,66db0a7b395e3e0ebb75ce31,2,5,2,4,4,66,65,63,71,"I believe the **human driver** may be more liable for the accident, assuming they were directly involved in the incident and had control over their actions at the time. While Aeon, the company, could be responsible if the accident was caused by a defect in their technology or equipment, individual accountability typically falls on the driver unless the incident was solely due to a malfunction or failure of the company's systems.",1,2,,3,,57,4,,66,,,,Full Self-Driving
2024-11-12 14:19:49,2024-11-12 14:25:52,0,71.193.50.217,100,363,1,2024-11-12 14:25:53,R_3jksO0Zf00JHcQk,,,,,36.7539,-119.7085,anonymous,EN,1,66cf5037b04affe37187bb8a,2,5,2,4,5,72,95,71,100,I think they are both responsible. The companies lane sense did not correctly stop and then the human should have also been paying attention for extra measure.,1,2,,1,,31,4,,13,,,,Lane Sense
2024-11-12 14:21:24,2024-11-12 14:25:53,0,108.81.191.83,100,269,1,2024-11-12 14:25:54,R_57d5vnh9xK2YkUV,,,,,33.395,-86.8348,anonymous,EN,1,671e5804035494e1d10359ca,2,5,1,4,6,64,58,71,60,"If the company promises delivery, i believe the company should be held liable when something goes wrong. The human is depending on the software,  right or wrong.",1,2,,3,,38,5,,80,,,,Full Self-Driving
2024-11-12 14:20:50,2024-11-12 14:25:54,0,99.132.235.78,100,303,1,2024-11-12 14:25:55,R_1CQ8uX9hnSYx3wH,,,,,41.5954,-87.7461,anonymous,EN,1,62e0532289a4e5d9fedadde1,2,5,2,4,4,40,60,15,100,"The human driver has more responsibility in this case. He also was driving distracted, making the mistake of checking a text message.",1,1,,3,,42,1,,70,,,,Lane Sense
2024-11-12 14:21:15,2024-11-12 14:25:58,0,47.147.119.75,100,282,1,2024-11-12 14:25:58,R_1Nh1ZAlJAcp6OXN,,,,,33.4948,-117.0954,anonymous,EN,1,64e36d981d00e7d7c45addc2,2,5,2,4,6,100,50,100,50,"Aeon presented itself as a fully automated car so the human should not have had to supervise the car at all. But the human owns the car so even though it should be the car company's responsibility the human owns the car so they may also be responsible. ",1,2,,3,,49,3,,30,,,,Full Self-Driving
2024-11-12 14:20:36,2024-11-12 14:26:05,0,136.62.1.54,100,328,1,2024-11-12 14:26:05,R_5G2L9WiaxYMbWFz,,,,,30.2627,-97.7467,anonymous,EN,1,667984ded209db9088acaf30,2,5,2,4,4,51,80,57,81,"The man was distracted and on his phone. Aeon's system probably should've caught it, but he for sure should have.",1,1,,3,,34,4,,13,,,,Lane Sense
2024-11-12 14:19:19,2024-11-12 14:26:06,0,212.116.254.243,100,407,1,2024-11-12 14:26:07,R_3agAd3KQwc9G7MD,,,,,39.0469,-77.4903,anonymous,EN,1,658fbb9f64bcbcfb43e3d925,2,5,2,4,5,81,39,75,28,"With the car's full self driving mode on, it means Aeon is taking care of every driving responsibility hence the human is not at fault",1,2,,1,,40,5,,69,,,,Full Self-Driving
2024-11-12 14:20:42,2024-11-12 14:26:07,0,97.88.125.249,100,324,1,2024-11-12 14:26:07,R_5no2CxGRoC2J1uB,,,,,38.544,-91.0155,anonymous,EN,1,67001b28a9974a03b6ffec54,2,5,2,4,4,0,100,0,100,I assume the lane sense is just monitoring road conditions to advise you if it is safe to make a lane change or similar.  It is always your responsibility as a driver to be paying attention and in control of the vehicle.,1,1,,3,,35,1,,40,,,,Lane Sense
2024-11-12 14:20:29,2024-11-12 14:26:08,0,76.131.159.72,100,339,1,2024-11-12 14:26:08,R_1OH21fYDZgB2LJO,,,,,38.9129,-104.7794,anonymous,EN,1,61005b13034e4e4eee55b243,2,5,2,4,6,85,40,60,40,"I think it depends on what is fully advertised by the company. If they say that the car is fully self driving, then the buyer would expect that to be true. In this case, I think the company is more at fault due to what they're advertising. ",1,2,,3,,22,3,,30,,,,Full Self-Driving
2024-11-12 14:19:38,2024-11-12 14:26:08,0,91.124.134.250,100,390,1,2024-11-12 14:26:09,R_7XpxsqroMx3jXvf,,,,,37.751,-97.822,anonymous,EN,1,6678426a9e81680de1d36737,2,5,1,1,4,66,91,92,78,the human is the one more liable for the accident because he is the one in control,2,1,,1,,40,7,,87,,,,Lane Sense
2024-11-12 14:18:17,2024-11-12 14:26:12,0,172.59.120.234,100,475,1,2024-11-12 14:26:13,R_1Hoaq0g8k56vJKI,,,,,35.42,-97.5561,anonymous,EN,1,65ad38a1b4da5762a8907fe5,2,5,2,4,2,80,77,76,80,"Shouldn't completely put your trust in automation, you're in control of a huge machine, so as the human it's ultimately your responsibility.",1,1,,2,,42,3,,51,,,,Lane Sense
2024-11-12 14:18:54,2024-11-12 14:26:14,0,113.20.54.121,100,439,1,2024-11-12 14:26:14,R_3dJNR0kTq1cpy1S,,,,,37.751,-97.822,anonymous,EN,1,6697bbb064db7c332489f3b3,2,5,2,4,4,44,63,40,65,Human drivers are more reliable as they can suddenly react to sudden measures  unlike machine that has bee programmed and use only the programmed structure to work.,1,2,,1,,52,5,,63,,,,Lane Sense
2024-11-12 14:20:15,2024-11-12 14:26:16,0,136.34.76.152,100,360,1,2024-11-12 14:26:17,R_1zAsBuxqgrN7U9b,,,,,39.2792,-94.4608,anonymous,EN,1,612d5aec388ae7382c6d9d59,2,5,2,4,5,30,100,9,100,"The person piloting the vehicle is responsible for it, no matter what systems they engage, and self-driving capability is just another computer program in a long list of programs that we, as drivers, depend on.",1,2,,3,,38,3,,71,,,,Full Self-Driving
2024-11-12 14:18:51,2024-11-12 14:26:18,0,24.10.125.44,100,447,1,2024-11-12 14:26:19,R_3fA2M1jIStcR9mx,,,,,38.5576,-121.4853,anonymous,EN,1,6631d1814acfe3524a133869,2,5,2,4,6,65,60,70,55,"aeon offers full self drive service, so it shouldn't matter if people are in the car or not. therefore, company should be liable for the accident",1,1,,2,,36,4,,60,,,,Full Self-Driving
2024-11-12 14:23:13,2024-11-12 14:26:22,0,73.153.6.134,100,189,1,2024-11-12 14:26:22,R_6PbsIHTGHDmohgV,,,,,39.8661,-104.9197,anonymous,EN,1,660b4557e039545d9750868c,2,5,2,4,6,60,79,61,90,I think the human driver is more liable. While the car can drive itself he is still responsible and should be paying attention.,1,2,,3,,30,2,,25,,,,Full Self-Driving
2024-11-12 14:19:26,2024-11-12 14:26:22,0,71.187.58.246,100,416,1,2024-11-12 14:26:23,R_1pXwlQE7RKE4zjc,,,,,40.8897,-74.4847,anonymous,EN,1,66d62734985c822b67585824,2,5,2,4,6,100,0,100,0,"If a system is federally rated so that it can do everything, the human occupant, must be held harmless.  The system is essentially a robotaxi and we can agree the taxi owners are 100% responsible.",1,1,,3,,67,7,,84,,,,Full Self-Driving
2024-11-12 14:20:59,2024-11-12 14:26:25,0,71.178.24.189,100,326,1,2024-11-12 14:26:26,R_3CT7MclfKtEX0DV,,,,,39.1361,-77.2824,anonymous,EN,1,66c4d4b6dea13fa09f78fc95,2,5,2,4,4,25,75,25,26,Lane sense is simply a supportive technology. It may or may not work. The responsibility of being alert and making decisions on the road lies with the driver. The technology simply assists.,1,1,,1,,40,4,,61,,,,Lane Sense
2024-11-12 14:20:29,2024-11-12 14:26:28,0,73.192.243.153,100,358,1,2024-11-12 14:26:28,R_5R35MIDxCWe13gU,,,,,38.6967,-121.313,anonymous,EN,1,5809006b2a296e0001005451,2,5,2,4,6,50,100,25,100,"Ultimately, the human driver, when getting in their car, has the obligation and responsibility to make sure they operate the car safely. At no point should a human expect that the machine will do intended and need to be aware of their surroundings. The human, at minimum is liable for the full accident regardless of what the car was supposed to do. ",1,2,,3,,38,3,,80,,,,Full Self-Driving
2024-11-12 14:20:08,2024-11-12 14:26:29,0,66.9.55.87,100,380,1,2024-11-12 14:26:30,R_1eQMjeyi6Ohtdkt,,,,,36.865,-87.8353,anonymous,EN,1,6720f4ced2a11d4e702566fa,2,5,2,4,5,51,50,50,50,I think both are equally responsible since we cannot fully relinquish our social responsibilities to automated counterparts.,2,2,,3,,53,6,,70,,,,Full Self-Driving
2024-11-12 14:20:23,2024-11-12 14:26:31,0,66.111.68.74,100,367,1,2024-11-12 14:26:31,R_1dRA30WFAV1cAgh,,,,,33.6739,-86.4109,anonymous,EN,1,66b96a1bccbb002158c59bd3,2,5,2,4,5,48,100,47,100,you can never trust an app or computer   the human is reliable.  he shouldn't have bought a car like that,1,2,,3,,63,1,,28,,,,Lane Sense
2024-11-12 14:19:27,2024-11-12 14:26:32,0,71.72.245.113,100,425,1,2024-11-12 14:26:32,R_7Png3LBu5JyqINj,,,,,38.269,-85.4934,anonymous,EN,1,66fc4cd123b43df4c3aab449,2,5,2,4,4,60,100,40,100,"The human should not have looked at their phone, making them ultimately responsible.",1,1,,3,,29,3,,51,,,,Lane Sense
2024-11-12 14:21:15,2024-11-12 14:26:32,0,162.195.117.170,100,316,1,2024-11-12 14:26:32,R_5oBWioWGcfIx4tN,,,,,25.9409,-80.2453,anonymous,EN,1,657f3a67a7240ab63edeb5d8,2,5,2,4,2,0,100,0,100,This is not a fully autonomous vehicle so the driver is fully responsible,1,1,,4,,62,3,,30,,,,Lane Sense
2024-11-12 14:19:45,2024-11-12 14:26:38,0,172.56.2.78,100,412,1,2024-11-12 14:26:39,R_5P6Yj8SHm8ojgyJ,,,,,38.8851,-76.8891,anonymous,EN,1,5e6387b1b7d70b10675e3a26,2,5,2,4,6,100,5,95,5,While it was negligent for the human to look at their phone I think the fault is mostly on the self driving software from AEON because the human bought the car for the sole purpose of it being self driving. They paid lots of money for the trust in their equipment to do what is promises.,1,1,,2,,48,3,,80,,,,Full Self-Driving
2024-11-12 14:19:38,2024-11-12 14:26:38,0,76.90.205.75,100,420,1,2024-11-12 14:26:39,R_12x4uKvsILvjcCy,,,,,34.1172,-117.6472,anonymous,EN,1,66d732f167642cddbfbf2d9d,2,5,2,4,3,60,100,60,100,They are both liable but the person should always be paying attention when driving so they are at fault the most.,1,2,,1,,38,4,,30,,,,Lane Sense
2024-11-12 14:19:27,2024-11-12 14:26:39,0,24.45.80.199,100,431,1,2024-11-12 14:26:39,R_5GsW8SWOtmKvaRH,,,,,40.9451,-74.2531,anonymous,EN,1,671a9df40aa3def0ece893b1,2,5,2,4,4,0,100,0,100,"The driver still needs to operate the car according to the law. Aeon can provide support and backup, but these systems are not reliable enough to fully disengage.",1,2,,3,,47,5,,61,,,,Lane Sense
2024-11-12 14:21:19,2024-11-12 14:26:42,0,24.155.152.251,100,323,1,2024-11-12 14:26:43,R_5n243KxJ8kd2ctV,,,,,31.8859,-102.352,anonymous,EN,1,62ba066a4093b931382ec48f,2,5,2,4,6,50,60,51,53,"I think the human is more liable since it has the ability to make decisions.  It should decide that even though something else is driving the car, it still needs to remain vigilant.",1,2,,3,,60,5,,70,,,,Full Self-Driving
2024-11-12 14:20:28,2024-11-12 14:26:44,0,173.67.202.119,100,375,1,2024-11-12 14:26:45,R_38HFwjdTT4stpeN,,,,,39.0395,-77.4917,anonymous,EN,1,614e8713ba7000ac40031538,2,5,2,4,4,10,99,10,99,I just feel like the ultimate responsibility lies behind the person in the driver's seat.  A person should still have to be paying a minimum amount of attention on the surroundings outside.,1,2,,3,,50,4,,55,,,,Lane Sense
2024-11-12 14:20:58,2024-11-12 14:26:49,0,174.213.243.80,100,350,1,2024-11-12 14:26:49,R_6CELgyocQcoj80z,,,,,44.9834,-93.2622,anonymous,EN,1,67115621fc04b53bc6e55dfb,2,5,2,4,4,40,60,40,60,"The technology ought to be sufficiently reliable to have prevented such a serious accident. However, even though the human should be able to rely on the technology to a degree, he was at fault for not paying attention to the road.",1,2,,3,,63,3,,60,,,,Lane Sense
2024-11-12 14:20:51,2024-11-12 14:26:52,0,76.141.113.105,100,361,1,2024-11-12 14:26:53,R_196kdQ49g8JoGOZ,,,,,42.2586,-87.8406,anonymous,EN,1,663a91f9d7810606e749b423,2,5,2,4,2,20,100,10,100,"I didn't get the sense that this was anything more than a lightly automated vehicle. Regardless of automation, the human occupant has the responsibility to remain aware and vigilant at all times when the vehicle is in operation.",1,1,,1,,40,3,,25,,,,Lane Sense
2024-11-12 14:19:35,2024-11-12 14:26:53,0,98.245.86.223,100,438,1,2024-11-12 14:26:54,R_1ylRBEtWEYpfmPv,,,,,39.7427,-104.8129,anonymous,EN,1,670f60e421944c0e0a49267e,2,5,2,4,5,85,60,80,60,"I think that the company is ultimately more liable for the accident. They sold the car with the understanding that it was full-self driving. While the man should have been paying more attention, the car ultimately didn't stop because of some error.",1,1,,3,,23,3,,85,,,,Full Self-Driving
2024-11-12 14:21:20,2024-11-12 14:26:56,0,76.171.233.214,100,335,1,2024-11-12 14:26:57,R_7AzGfY4DqdBr52F,,,,,33.9168,-118.3432,anonymous,EN,1,6636a3622255b3fd09ce0998,2,5,2,4,4,69,25,87,27,the company because they are assuming the responsibility of driving.,1,1,,4,,46,4,,60,,,,Full Self-Driving
2024-11-12 14:20:13,2024-11-12 14:26:57,0,74.104.189.155,100,403,1,2024-11-12 14:26:57,R_3xEGG0OUVcuooud,,,,,42.5639,-70.9463,anonymous,EN,1,66fc36e5fd0dba6207da546c,2,5,2,4,5,30,100,51,100,No one should fully trust an automated system. It is not a means of completely abandoning any driving responsibilities.,1,2,,2,,43,4,,75,,,,Lane Sense
2024-11-12 14:20:22,2024-11-12 14:26:59,0,24.243.102.48,100,396,1,2024-11-12 14:26:59,R_7axvBgkhJC2OhEd,,,,,26.2823,-98.1825,anonymous,EN,1,6679e55e2c98136f0c4e71ea,2,5,2,4,6,90,51,100,51,"Aeon presents this vehicle as fully self-driving, and when it is switched ""on"" it should perform as it is said it should. Unless otherwise written in the Terms and Conditions of this vehicle, they are at fault for their full self-driving car's system failure. What would be the purpose of having this self-driving vehicle when its mistakes could cause damages, injury, or far greater consequences?",1,2,,5,,44,4,,70,,,,Full Self-Driving
2024-11-12 14:20:38,2024-11-12 14:27:00,0,66.229.130.87,100,382,1,2024-11-12 14:27:01,R_5X7DfOQb2F0wq1b,,,,,27.2621,-80.3835,anonymous,EN,1,62faba5f904642df812944fa,2,5,2,4,6,100,0,100,0,"I assume Lane Sense is for automatic driving. The driver had switched it on, it should have been working to avoid the accident.",1,2,,3,,69,1,,24,,,,Lane Sense
2024-11-12 14:20:40,2024-11-12 14:27:07,0,97.103.44.112,100,386,1,2024-11-12 14:27:07,R_1CyTqA3gG76f9st,,,,,28.4932,-81.2878,anonymous,EN,1,65af28fb05a6baf848047803,2,5,2,4,5,73,40,85,31,"The AI system should have detected the stop sign and the driver wasn't at fault because didn't have full control of the vehicle ",2,1,,4,,46,1,,67,,,,Lane Sense
2024-11-12 14:22:28,2024-11-12 14:27:07,0,174.81.213.113,100,278,1,2024-11-12 14:27:07,R_3PP5ZSe7Qky44iB,,,,,43.1819,-83.7238,anonymous,EN,1,5cc5e72ce3c44e0015fdf990,2,5,2,4,5,8,100,8,100,"there was a human driver in the vehicle with the ability to control it, having technology assistants in driving does not mean that human drivers can ignore the rules of the road or drive in a more lax mindset",1,4,nonbinary,3,,30,4,,29,,,,Lane Sense
2024-11-12 14:23:58,2024-11-12 14:27:11,0,73.157.113.216,100,192,1,2024-11-12 14:27:11,R_7P0H1Sr8FhYvDiS,,,,,47.4936,-122.2415,anonymous,EN,1,670dbd3df6252df10135ab57,2,5,2,4,4,75,20,80,25,Because Aeon was supposed to be monitoring the road.,1,1,,3,,44,4,,85,,,,Lane Sense
2024-11-12 14:21:14,2024-11-12 14:27:11,0,47.20.58.176,100,356,1,2024-11-12 14:27:11,R_3iOPLZMscHlNNxC,,,,,40.8549,-73.2157,anonymous,EN,1,666601d2d09c8744714ca8a1,2,5,2,4,6,100,10,100,10,"The people who made the self-driving car are responsible for the accident. The human was just taking a paid drive in the car, so they can't be held responsible.",2,2,,3,,65,2,,15,,,,Full Self-Driving
2024-11-12 14:22:00,2024-11-12 14:27:12,0,174.180.152.167,100,312,1,2024-11-12 14:27:13,R_6gMk1tNmnRpRKLK,,,,,32.3895,-89.9562,anonymous,EN,1,5f828002935db93a4d29d577,2,5,2,4,6,100,0,100,0,"The human in the scenario was not in control of the vehicle when it malfunctioned. The car's A.I. was the one that made the poor judgement and the human suffered for it. ",1,1,,2,,26,3,,60,,,,Full Self-Driving
2024-11-12 14:18:35,2024-11-12 14:27:19,0,212.116.254.218,100,524,1,2024-11-12 14:27:20,R_7uxgbkXnz7T1PTM,,,,,39.0469,-77.4903,anonymous,EN,1,66a0302eb014e06ead5559c3,2,5,2,4,6,100,76,81,76,I think the aeon company is more liable because systems can fail at any time,2,1,,7,,21,4,,56,,,,Full Self-Driving
2024-11-12 14:19:53,2024-11-12 14:27:20,0,174.229.49.3,100,446,1,2024-11-12 14:27:20,R_1Swc7B5YnpqIHt0,,,,,40.5948,-73.9715,anonymous,EN,1,66ccdd9f6b12c6ea6fa01f42,2,5,2,4,3,100,0,96,37,"The company is being branded as automated, The human driver is a customer and should not be held accountable.",1,1,,3,,32,4,,78,,,,Lane Sense
2024-11-12 14:18:57,2024-11-12 14:27:20,0,99.11.254.7,100,502,1,2024-11-12 14:27:20,R_5BhHwRrhN2cDOMx,,,,,30.6492,-97.9286,anonymous,EN,1,66df94af83813d40ddcbf790,2,5,2,4,4,51,85,30,70,"I think that most of the liability lies with the driver, because they are supposed to be paying attention to the road. They are the ones who passed the driver's exam and are responsible, for the most part. ",1,2,,1,,27,4,,51,,,,Lane Sense
2024-11-12 14:20:12,2024-11-12 14:27:25,0,76.94.169.154,100,432,1,2024-11-12 14:27:26,R_6NJ0vH1NSdMszs0,,,,,34.1649,-119.172,anonymous,EN,1,6653954cef623f7a2ac0d3d5,2,5,2,4,5,95,60,86,70,"The fact that the car was in full self-driving mode and missed the stop sign shows an issue with the system. Therefore, I think they should be more liable for the accident. ",1,2,,1,,34,5,,62,,,,Full Self-Driving
2024-11-12 14:18:55,2024-11-12 14:27:27,0,107.180.166.55,100,511,1,2024-11-12 14:27:27,R_1Xp5OWPaZeB84UV,,,,,37.751,-97.822,anonymous,EN,1,66a4fe60489e08373915a380,2,5,2,4,6,23,93,74,93,the human driver was the cause because you are not suppose to make call whiles driving,2,2,,1,,41,4,,89,,,,Full Self-Driving
2024-11-12 14:19:21,2024-11-12 14:27:27,0,207.230.114.135,100,485,1,2024-11-12 14:27:28,R_3ClbvU4YWV6nhu2,,,,,37.751,-97.822,anonymous,EN,1,66bab7aa032ffe5aeb0a3834,2,5,2,4,6,100,50,100,50,"The company is responsible because this one of the reason's he got their services. They should be able to assist the driver when he's not paying attention. ",1,1,,3,,26,3,,60,,,,Lane Sense
2024-11-12 14:23:31,2024-11-12 14:27:36,0,68.5.149.154,100,244,1,2024-11-12 14:27:36,R_1rpEacpzzt2jMGr,,,,,33.4601,-117.6382,anonymous,EN,1,6643b332fa89cf4c6dc4a939,2,5,2,4,6,81,24,72,42,"I feel as though Aeon is more liable for the accident due to it being a ""full"" control vehicle.  This gives the impression that the vehicle is under the safety of those whom made it.  If this wasn't a ""full"" control vehicle then the human needs more regard for the road and to make sure to brake if an error occurs.",1,1,,3,,34,4,,82,,,,Full Self-Driving
2024-11-12 14:19:38,2024-11-12 14:27:37,0,38.95.237.121,100,479,1,2024-11-12 14:27:37,R_7CKpt1qZTJ9L0nv,,,,,35.6409,-120.701,anonymous,EN,1,63d7b81d79044b73bfb50952,2,5,2,4,6,100,0,100,0,full self driving is full self driving the care should have been able to see the stop sign regardless of the man noticed it or not. that is why i find the company full responsible their software failed to work.,1,1,,4,,41,4,,77,,,,Full Self-Driving
2024-11-12 14:22:13,2024-11-12 14:27:39,0,68.202.67.186,100,325,1,2024-11-12 14:27:39,R_11RGZYMyWs6Utep,,,,,28.2694,-81.4742,anonymous,EN,1,5b20c5e04c72120001f25dda,2,5,2,4,5,60,50,85,55,The company is liable because they are the ones offering the service. The human will always be prone to mistakes and the companies know this. They should cover any accidents like other companies,1,1,,4,,37,3,,80,,,,Lane Sense
2024-11-12 14:19:33,2024-11-12 14:27:39,0,107.180.171.40,100,486,1,2024-11-12 14:27:39,R_60TOwSGmo74nrmF,,,,,37.751,-97.822,anonymous,EN,1,66a535ab2aef82fd330ddff1,2,5,2,4,5,51,51,71,18,I think the company is liable because the car's Lane Sense system switched on,1,1,,1,,24,4,,75,,,,Lane Sense
2024-11-12 14:23:02,2024-11-12 14:27:43,0,135.26.41.124,100,281,1,2024-11-12 14:27:44,R_6ewph8j55pPuDgS,,,,,31.3466,-94.8304,anonymous,EN,1,612cb49d3194827b847400c4,2,5,2,4,6,61,71,81,90,All 3 are at fault but the driver should have been aware to fix the mistake,1,2,,3,,25,1,,68,,,,Full Self-Driving
2024-11-12 14:23:03,2024-11-12 14:27:44,0,166.198.28.29,100,281,1,2024-11-12 14:27:45,R_32NBil6l6xIoI8h,,,,,36.1058,-95.8472,anonymous,EN,1,6679fb6603da537e38da45cf,2,5,1,4,6,100,72,100,72,"the company is more responsible because they claim their car is 100% self driving therefore, a customer puts their faith in that",1,2,,3,,56,3,,61,,,,Full Self-Driving
2024-11-12 14:20:42,2024-11-12 14:27:45,0,70.191.106.88,100,423,1,2024-11-12 14:27:46,R_6cF9BVQTRHe95qV,,,,,35.9928,-95.8152,anonymous,EN,1,647c65c5acb91c89819c7970,2,5,2,4,4,5,95,5,95,"I can only guess but I would imagine that the Lane Sense agreement would tell drivers to keep an eye on the road at all times. Also it is a basic driving duty to keep an eye on the road, especially roads with stop signs, and not do any activities on a phone or have other distractions.",1,1,,3,,55,1,,66,,,,Lane Sense
2024-11-12 14:19:20,2024-11-12 14:27:57,0,24.211.68.194,100,517,1,2024-11-12 14:27:58,R_5s1iVQB91XAXt4k,,,,,34.1847,-79.7704,anonymous,EN,1,669a800eaf38a94d6ecc4227,2,5,2,4,6,100,80,100,80,"I think both should be considered liable. When your promotion of the service is Full Self Driving, the consumer is going to assume it's all up to the car. Even if they know they should trust but verify the car is doing what it's supposed to, they can easily be swept up in a false sense of comfort the self-driving car provides. ",1,2,,3,,25,3,,30,,,,Full Self-Driving
2024-11-12 14:20:17,2024-11-12 14:28:00,0,73.101.36.73,100,463,1,2024-11-12 14:28:01,R_5VeTCLCwxFQbvJw,,,,,40.5992,-77.5768,anonymous,EN,1,664cf2037353bb98801436b5,2,5,2,4,6,100,1,100,50,the company is more liable for the accident Because they’re full self driving system was switched on!,1,2,,3,,35,1,,69,,,,Full Self-Driving
2024-11-12 14:20:59,2024-11-12 14:28:00,0,47.208.103.43,100,421,1,2024-11-12 14:28:01,R_1EpjAd5YFOWUWmI,,,,,40.8765,-124.0761,anonymous,EN,1,559fa17cfdf99b69c369d364,2,5,2,4,2,0,100,0,100,The lane sense didn't fail.,1,1,,3,,53,4,,63,,,,Lane Sense
2024-11-12 14:20:55,2024-11-12 14:28:03,0,71.31.182.212,100,427,1,2024-11-12 14:28:04,R_67mdkBid3IQ5ru9,,,,,38.4223,-83.7338,anonymous,EN,1,66da0028189369965f4b91ce,2,5,2,4,6,51,90,52,100,"They are both responsible but, I think the human is more responsible for not paying attention.",1,2,,3,,66,3,,20,,,,Lane Sense
2024-11-12 14:19:21,2024-11-12 14:28:06,0,65.130.210.212,100,525,1,2024-11-12 14:28:07,R_1Ehsf6jooA2qde9,,,,,40.65,-112.0061,anonymous,EN,1,5c4eba38889752000156e096,2,5,2,4,6,85,29,88,20,Aeon should have complete control over the vehicle at all times.,1,1,,3,,44,2,,75,,,,Full Self-Driving
2024-11-12 14:19:50,2024-11-12 14:28:12,0,71.199.5.230,100,502,1,2024-11-12 14:28:12,R_3p2t7YwT7i1VgFr,,,,,40.3119,-111.6959,anonymous,EN,1,6668c95f0adc056c9c178af2,2,5,2,4,2,50,100,50,100,"If Aeon is not equipped to monitor stop signs or is only partially capable of monitoring stop signs, then the Human driver should be held responsible. If Aeon is alledgedly capable of monitoring stop signs, it is still the human in the vehicle who should monitor and make sure things are going well.",1,2,,3,,60,3,,30,,,,Lane Sense
2024-11-12 14:22:00,2024-11-12 14:28:13,0,98.113.69.46,100,372,1,2024-11-12 14:28:13,R_6iz4mFx9zW09wTF,,,,,40.9039,-73.837,anonymous,EN,1,65edebf1c2c09681c2b91185,2,5,2,4,2,0,100,0,100,The human is responsible for the accident Because the lane assist is only designed to keep you in your lane while you're driving. It is not responsible for stop signs and paying attention to the road for said stop signs. Therefore I believe the human is fully responsible for the accident,1,1,,3,,45,3,,63,,,,Lane Sense
2024-11-12 14:21:09,2024-11-12 14:28:13,0,206.251.202.29,100,423,1,2024-11-12 14:28:13,R_5PdFJWea67mzveB,,,,,37.751,-97.822,anonymous,EN,1,668bee97bfe31ed5aa0f1dd1,2,5,2,4,4,18,79,38,42,The human driver is the cause because the company isnt the one driving,1,1,,1,,22,4,,77,,,,Lane Sense
2024-11-12 14:20:54,2024-11-12 14:28:13,0,24.19.141.208,100,438,1,2024-11-12 14:28:13,R_7cbjgKyE0NULwzI,,,,,48.6914,-122.4133,anonymous,EN,1,5662218473ac8700058095b1,2,5,2,4,2,0,100,20,80,"Aeon could be liable based on their promises or what a reasonable driver would believe the capability of  the system is. Without knowing how Aeon has presented their system to the purchaser, it's not possible to assess their liability beyond saying liability could exist.",1,1,,3,,66,5,,15,,,,Lane Sense
2024-11-12 14:27:19,2024-11-12 14:28:15,0,72.178.53.10,100,55,1,2024-11-12 14:28:15,R_1P62XdDdkzRnGeg,,,,,31.7703,-106.3006,anonymous,EN,1,63d42902a85ae3e7b4920266,2,5,1,4,5,100,58,65,73,The human depended on the lane sense.,1,1,,2,,33,4,,69,,,,Lane Sense
2024-11-12 14:24:04,2024-11-12 14:28:17,0,216.45.141.250,100,252,1,2024-11-12 14:28:17,R_37k78hxFyuqXozQ,,,,,39.4826,-75.0027,anonymous,EN,1,66fd6500f296ebe32128560a,2,5,2,4,4,70,30,70,30,"I think if the car is supposed to stop, it should've stopped. Self-driving cars need to function as they are supposed to function!",1,1,,3,,35,4,,15,,,,Lane Sense
2024-11-12 14:20:24,2024-11-12 14:28:18,0,73.67.127.156,100,474,1,2024-11-12 14:28:19,R_3dlSJm1y4LBBFY6,,,,,28.8554,-81.6873,anonymous,EN,1,66061b40e52686de4a9a10c0,2,5,2,4,4,90,10,30,50,N/A,1,2,,3,,57,1,,70,,,,Lane Sense
2024-11-12 14:19:36,2024-11-12 14:28:27,0,75.128.83.198,100,531,1,2024-11-12 14:28:28,R_7P1yFQCXYtIDSA6,,,,,42.105,-83.2798,anonymous,EN,1,66abf0c472f051b5e40cfbfd,2,5,2,4,4,0,100,0,100,The human driver is responsible for stop/go lights and any signs that are in their view. The company's product isn't used for these functions.,1,2,,4,,62,4,,90,,,,Lane Sense
2024-11-12 14:24:08,2024-11-12 14:28:31,0,71.28.112.229,100,262,1,2024-11-12 14:28:31,R_5thRfna2CPbjXXz,,,,,38.5226,-82.7238,anonymous,EN,1,663a9cf0f11171133b60eda5,2,5,2,4,6,0,100,0,100,The human driver should always make sure they are able to take control of the vehicle in the event the automation fails. The driver was looking at his phone when he should have been watching the road. It was his negligence that led to the crash,1,1,,3,,33,3,,60,,,,Full Self-Driving
