StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,Q1,att_1,att_2,comp_1,comp_2,auto_1,auto_1_ad,ad_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,co_1_ad,ad_2,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID
2023-10-17 10:43:26,2023-10-17 10:48:16,0,174.205.96.116,100,290,1,2023-10-17 10:48:16,R_2pJp5KPkt5843Of,,,,,36.2115,-115.0365,anonymous,EN,1,626af8ea8c93e250e03bfaa6,2,2,2,4,5,,,100,100,100,100,Both. I believe trusting technology is good to a degree. However he should have been alert to the conditions in case the car ignored an event. The car and company is also liable to agree as well with same circumstances as he put trust in the AI driving it.,2,,,,,,,,,,1,,5,,52,4,,1,70,626af8ea8c93e250e03bfaa6
2023-10-17 10:35:09,2023-10-17 10:48:24,0,12.32.62.178,100,794,1,2023-10-17 10:48:25,R_1r9tmOBf4NTZw5C,,,,,26.1136,-80.2282,anonymous,EN,1,5d4e204c6686610015bf2c5a,2,2,2,4,,,,,,,,,,,3,2,79,40,75,40,The copilot's job is to stop the car if for human error.,1,2,,7,,31,4,,1,32,5d4e204c6686610015bf2c5a
2023-10-17 10:41:53,2023-10-17 10:48:25,0,98.36.14.38,100,391,1,2023-10-17 10:48:26,R_26mOs39fDUPluGC,,,,,38.4272,-121.442,anonymous,EN,1,63615bb6922c170dc50b434a,2,2,2,4,6,,,95,95,94,99,The human driver is more liable as they should have been monitoring the self driving aspects of the car.,2,,,,,,,,,,2,,3,,37,7,,1,81,63615bb6922c170dc50b434a
2023-10-17 10:44:31,2023-10-17 10:48:30,0,173.186.74.209,100,238,1,2023-10-17 10:48:30,R_Cm2W7Soos63w73X,,,,,34.7828,-84.9332,anonymous,EN,1,5e668d33ffed4c410e662f8a,2,2,2,4,,,,,,,,,,,4,1,62,100,57,100,The Human has the biggest responsibility in the scenario. He needs to pay attention at all times regardless of the co pilot system,1,1,,3,,40,1,,1,64,5e668d33ffed4c410e662f8a
2023-10-17 10:44:11,2023-10-17 10:48:42,0,73.244.145.220,100,270,1,2023-10-17 10:48:42,R_3l0De1EeulqaynT,,,,,26.1051,-80.129,anonymous,EN,1,651ac595b0c3b8f110a01e67,2,2,2,4,6,,,51,51,51,51,I think they are equally responsible.,2,,,,,,,,,,1,,1,,40,5,,1,31,651ac595b0c3b8f110a01e67
2023-10-17 10:46:11,2023-10-17 10:48:43,0,73.7.178.71,100,152,1,2023-10-17 10:48:44,R_3r264sAjv8DL4jb,,,,,33.8231,-84.3258,anonymous,EN,1,6134d9cf96a9c6192e24866d,2,2,2,4,,5,1,59,67,51,70,"I think the human driver will maintain some level of responsibility and Aeon will probably have some type of waiver signed upon purchase.  ",2,,,,,,,,,,2,,3,,63,3,,1,51,6134d9cf96a9c6192e24866d
2023-10-17 10:45:41,2023-10-17 10:48:46,0,68.55.105.58,100,185,1,2023-10-17 10:48:47,R_2ruQ5OwasR0UUDZ,,,,,42.5982,-83.1167,anonymous,EN,1,5e799448fb3c7055cdee5ecd,2,2,2,4,,,,,,,,,,,4,1,0,100,0,100,The human driver is liable because we still make laws based on humans needing to be in front of the wheel with their hands on the wheel and eyes on the road no matter the automaticity of the car. Phone use while driving is illegal.,1,2,,3,,26,4,,1,63,5e799448fb3c7055cdee5ecd
2023-10-17 10:45:34,2023-10-17 10:48:51,0,67.81.6.206,100,197,1,2023-10-17 10:48:52,R_1HjD6BPsXzFQkIg,,,,,40.8681,-73.4094,anonymous,EN,1,611037a84b048a5bed5c3c96,2,2,2,4,,,,,,,,,,,2,1,100,100,100,100,Both are equally liable. My understanding of the copilot system is that both the car and the human have responsibilities for controlling the car.,1,2,,3,,25,4,,1,20,611037a84b048a5bed5c3c96
2023-10-17 10:46:01,2023-10-17 10:48:59,0,63.226.140.143,100,177,1,2023-10-17 10:48:59,R_2fD1qUCFmCo85qS,,,,,45.0196,-93.2402,anonymous,EN,1,6400d8fbeba2f9f8eb604b9a,2,2,2,4,,4,1,70,90,80,89,"I still believe that due to the technology not being there yet human drivers still need to pay attention to their surroundings.   To me this is still negligence on the driver's part.  ",2,,,,,,,,,,1,,2,,39,3,,1,60,6400d8fbeba2f9f8eb604b9a
2023-10-17 10:44:50,2023-10-17 10:49:09,0,172.59.169.117,100,258,1,2023-10-17 10:49:09,R_20YwdAfFNBbNz3S,,,,,38.6154,-90.2159,anonymous,EN,1,616604bed27acb2f4e2841a9,2,2,1,4,,5,1,90,80,85,99,"I think they're both equally at fault. Aeon is at fault for faulty car models and the human was at fault for assuming it worked no problem and not pay attention to his surroundings. ",2,,,,,,,,,,1,,3,,25,3,,1,35,616604bed27acb2f4e2841a9
2023-10-17 10:45:50,2023-10-17 10:49:14,0,107.4.2.238,100,203,1,2023-10-17 10:49:15,R_3NRjShHPME4O2lj,,,,,41.8993,-84.0402,anonymous,EN,1,5d90298097a2130015f3fa3c,2,2,2,4,,3,1,50,100,75,100,"I think the human driver is responsible and needs to cover costs, but I think Aeon is still at fault as well. ",2,,,,,,,,,,1,,3,,32,1,,1,50,5d90298097a2130015f3fa3c
2023-10-17 10:25:53,2023-10-17 10:49:19,0,172.56.201.36,100,1406,1,2023-10-17 10:49:20,R_2UaP82lunINBxUR,,,,,47.6034,-122.3414,anonymous,EN,1,5e339875bdc06736fd2ef6c5,2,2,2,4,,,,,,,,,,6,,,50,50,50,50,I'm undecided. On one hand I want to say the human is responsible but if he had been paying attention and attempted to stop the vehicle would it have stopped? Did the Aeon have any defects that made the collision inevitable?,1,2,,6,Indigenous American,42,3,,1,60,5e339875bdc06736fd2ef6c5
2023-10-17 10:40:38,2023-10-17 10:49:21,0,72.49.32.186,100,522,1,2023-10-17 10:49:21,R_2rHCqHGhRNZlucV,,,,,39.1678,-84.4975,anonymous,EN,1,605df4ed9124ec24f164cdde,2,2,2,4,6,,,82,59,78,59,"The autopilot was on and it should be programmed to stop at stop signs, but also the person should have been paying attention as well",2,,,,,,,,,,2,,1,,33,3,,1,29,605df4ed9124ec24f164cdde
2023-10-17 10:44:38,2023-10-17 10:49:21,0,65.31.148.221,100,283,1,2023-10-17 10:49:22,R_3qJTmXY2Tr3Ao5F,,,,,41.3722,-82.1087,anonymous,EN,1,5ddeed7ba4aa26f9afcd1ef6,2,1,2,4,,6,2,90,10,93,10,The company is more liable because the man was supposed to trust the vehicle to make those decisions. Human driver is also at fault for taking his eyes off the road.,2,,,,,,,,,,2,,3,,56,2,,1,57,5ddeed7ba4aa26f9afcd1ef6
2023-10-17 10:40:24,2023-10-17 10:49:21,0,216.254.241.184,100,536,1,2023-10-17 10:49:22,R_A5yb6VhGrg5hoDD,,,,,43.5229,-96.786,anonymous,EN,1,5b92b49921e7200001f530a0,2,2,2,4,,4,1,67,35,68,40,"I think depending on how the feature is explained or used in a user's guide or manual or something I would put a little more blame on the autopilot because it sensing stop signs would be a super important feature of it. I don't find the human blameless though because he shouldn't be 100% trusting the autopilot. ",2,,,,,,,,,,2,,3,,30,1,,1,35,5b92b49921e7200001f530a0
2023-10-17 10:45:02,2023-10-17 10:49:24,0,174.71.37.57,100,262,1,2023-10-17 10:49:25,R_exurTeoHo2MOcvv,,,,,41.2612,-95.9354,anonymous,EN,1,6434c059f3a108eac8f14163,2,1,2,4,,4,1,20,100,20,100,The error was made by the human for not paying attention to driving,2,,,,,,,,,,1,,3,,77,4,,1,31,6434c059f3a108eac8f14163
2023-10-17 10:42:26,2023-10-17 10:49:24,0,108.205.7.191,100,417,1,2023-10-17 10:49:25,R_8Ds20htS2awQ2EF,,,,,29.3856,-98.5247,anonymous,EN,1,634392ff653d29e2770b3636,2,2,2,4,,4,1,70,90,60,100,"I think both are in the wrong but more on the human side. The human should not do other tasks and look away from the road as you never know what could happen. Although, Aeon does take some responsibility as they didn't notice the stop sign or didn't brake automatically.  ",2,,,,,,,,,,1,,4,,19,1,,2,70,634392ff653d29e2770b3636
2023-10-17 10:46:08,2023-10-17 10:49:25,0,24.231.153.124,100,196,1,2023-10-17 10:49:26,R_1IsmD6FsJCeprop,,,,,42.3913,-84.3456,anonymous,EN,1,5c0fcccc1f6f150001487111,2,2,1,4,,,,,,,,,,5,,,51,100,51,100,"Because as the driver, you are ultimately responsible.",2,2,,3,,60,3,,1,1,5c0fcccc1f6f150001487111
2023-10-17 10:45:59,2023-10-17 10:49:37,0,71.87.168.237,100,217,1,2023-10-17 10:49:37,R_3snUhZjjeZlazsN,,,,,36.1509,-85.2494,anonymous,EN,1,6085bf84bb0ce00524154c60,2,2,3,4,,,,,,,,,,6,,,20,71,22,70,Aeon is just a co-pilot so the human is responsible to the issue that arise while in the vehicle.,1,2,,3,,51,4,,1,2,6085bf84bb0ce00524154c60
2023-10-17 10:46:19,2023-10-17 10:49:38,0,72.24.237.2,100,198,1,2023-10-17 10:49:39,R_xGDMwLQe4oO3aOR,,,,,34.5741,-112.4982,anonymous,EN,1,5904f5ca56cdc40001bc5629,2,2,2,4,,,,,,,,,,3,,,0,100,0,100,human driver shouldn't be distracted while driving. The human is still the driver even if assisted by the company's copilot system,1,1,,3,,33,4,,1,34,5904f5ca56cdc40001bc5629
2023-10-17 10:46:23,2023-10-17 10:49:42,0,47.28.66.181,100,198,1,2023-10-17 10:49:42,R_1pMbgQrLN3uC4lP,,,,,34.1624,-118.1275,anonymous,EN,1,5d74001d391b6600175f433b,2,2,2,4,,5,1,5,100,0,100,"The Aeon system malfunctioned, but the human should have been paying attention and it's their fault they didn't take over the car to stop at the stop at the sign.",2,,,,,,,,,,2,,3,,35,4,,1,17,5d74001d391b6600175f433b
2023-10-17 10:44:31,2023-10-17 10:49:49,0,68.231.74.131,100,317,1,2023-10-17 10:49:49,R_vYqPkRP1Lu2hepz,,,,,33.4935,-111.9211,anonymous,EN,1,63804d105c37525d499b9c6c,2,2,2,4,6,,,90,20,90,30,"Once the human switches on the autopilot, they are relying on Aeon autopilot to operate the car in a normal and safe manner. So Aeon should be liable for the accident since it is in control of the car once the autopilot function is turned on.",2,,,,,,,,,,2,,2,,60,7,,1,30,63804d105c37525d499b9c6c
2023-10-17 10:38:35,2023-10-17 10:49:59,0,104.55.227.149,100,683,1,2023-10-17 10:50:00,R_1jUG27j2NRqWR4R,,,,,29.4227,-98.4927,anonymous,EN,1,6088c08b5db0d7af3daf4b69,2,2,3,4,,,,,,,,,,4,,,50,50,92,50,"I think both the human and company are responsible for the damages. The human for% %looking at their phone while driving, and the company because the program failed to see the stop sign",1,2,,4,,42,3,,1,31,6088c08b5db0d7af3daf4b69
2023-10-17 10:44:00,2023-10-17 10:50:01,0,69.121.40.198,100,360,1,2023-10-17 10:50:02,R_3ErROymSk9tVuS5,,,,,40.9266,-74.1818,anonymous,EN,1,63ea4efe841a7907a4130176,2,1,2,4,,,,,,,,,,2,,,0,91,0,100,"I think that automated car functions are accessories for driving, not a substitute. I think that even if machines are said to be smarter, they don't have the reflexes needed for driving that humans develop from practicing. ",1,1,,2,,31,7,,1,0,63ea4efe841a7907a4130176
2023-10-17 10:36:33,2023-10-17 10:50:01,0,184.59.176.134,100,808,1,2023-10-17 10:50:02,R_z21JmK7m0LH02Qh,,,,,40.8501,-81.2583,anonymous,EN,1,63f611b7cf7901a8baaf80dd,2,2,2,4,,,,,,,,,,,5,2,62,60,38,76,The human driver needs to be careful and attentive when driving,1,1,,3,,51,3,,1,70,63f611b7cf7901a8baaf80dd
2023-10-17 10:44:29,2023-10-17 10:50:02,0,76.38.121.132,100,332,1,2023-10-17 10:50:03,R_1LXTs44fV7wAtE9,,,,,36.3402,-79.6622,anonymous,EN,1,62fce6aced330768368997e8,2,2,2,4,,,,,,,,,,,5,1,20,90,0,100,"The human is more liable because it chose to turn Aeon on and despite it being automatic, he should have still remained very attentive to what was happening in the event of a malfunction or something else unexpected.",1,2,,3,,44,4,,1,20,62fce6aced330768368997e8
2023-10-17 10:44:17,2023-10-17 10:50:04,0,97.83.198.82,100,347,1,2023-10-17 10:50:05,R_3lDOVObflnVWwsd,,,,,43.327,-89.5554,anonymous,EN,1,63e5334264ff5103fda84884,2,2,1,4,,5,1,0,100,0,100,"The autopilot feature is meant to be a helpful tool to aid you in driving, not fully drive the car so you can be inattentive as a driver. ",2,,,,,,,,,,1,,3,,32,3,,1,81,63e5334264ff5103fda84884
2023-10-17 10:42:21,2023-10-17 10:50:17,0,75.1.247.184,100,476,1,2023-10-17 10:50:18,R_2rOrvCvSfRe8lvt,,,,,30.44,-86.8897,anonymous,EN,1,647fbfa8a2c006cbd09a7166,2,2,2,4,4,,,30,100,10,100,"Regardless a driver needs to be in control of a vehicle at all times. Autopilot or not. Similar to if someone sets their vehicle on cruise control, when they are on the highway, the driver is still responsible and need to be aware of their surroundings. Drivers also need to learn how to shut their phones off when they are driving. ",3,,,,,,,,,,2,,3,,41,4,,1,60,647fbfa8a2c006cbd09a7166
2023-10-17 10:46:17,2023-10-17 10:50:25,0,173.16.48.49,100,248,1,2023-10-17 10:50:26,R_1l0hoDYAPGAByth,,,,,47.5022,-92.8565,anonymous,EN,1,59048309c4ef1300011b1085,2,2,2,4,,,,,,,,,,,5,1,3,81,1,99,"the human was using the AI to help, not to do everything. it is still up to the human with the drivers license to pay attention to the road. the AI is not completely able to run itself and it relies on human interactions. ",1,2,,3,,42,1,,1,57,59048309c4ef1300011b1085
2023-10-17 10:45:58,2023-10-17 10:50:27,0,66.214.64.70,100,269,1,2023-10-17 10:50:28,R_11ch30xeEL6WBzD,,,,,36.4312,-119.0964,anonymous,EN,1,5ed7fe668550fa2f546bebfb,2,2,2,4,,6,1,100,70,100,70,The company is more liable for the accident as they sell the entire premise of their product being based on handling itself.,3,,,,,,,,,,1,,4,,21,3,,1,65,5ed7fe668550fa2f546bebfb
2023-10-17 10:47:31,2023-10-17 10:50:33,0,192.81.178.88,100,181,1,2023-10-17 10:50:33,R_22rF4IHEqO7YhNA,,,,,37.602,-79.046,anonymous,EN,1,6159d4026fd4e22c9f1179c1,2,2,2,4,,,,,,,,,,4,,,76,29,79,28,The company should have made sure that the system was programmed well enough to avoid such an accident.,1,2,,3,,42,4,,1,21,6159d4026fd4e22c9f1179c1
2023-10-17 10:47:49,2023-10-17 10:50:36,0,8.22.64.210,100,166,1,2023-10-17 10:50:36,R_3imb02NYLW3abZ6,,,,,34.8627,-82.3186,anonymous,EN,1,612547f89bad5437aaecfa66,2,2,2,4,,,,,,,,,,4,,,81,83,61,92,"The company advertised that the program is a copilot program, so the majority of the fault is under the human driver.",1,1,,3,,31,4,,1,24,612547f89bad5437aaecfa66
2023-10-17 10:45:12,2023-10-17 10:50:42,0,73.186.40.149,100,329,1,2023-10-17 10:50:42,R_1zUfG15Yo56l35D,,,,,42.8575,-72.594,anonymous,EN,1,59c41e340c5fc800011940f3,2,1,2,4,,,,,,,,,,1,,,0,100,0,100,"the human in the car is responsible for the car, whether or not they delegate the driving to a system",2,1,,3,,59,3,,1,62,59c41e340c5fc800011940f3
2023-10-17 10:45:34,2023-10-17 10:50:44,0,68.184.49.23,100,310,1,2023-10-17 10:50:44,R_265xdL5l97d7KGl,,,,,34.5485,-87.0036,anonymous,EN,1,558bbd56fdf99b2127e1f359,2,2,2,4,5,,,51,49,92,61,Aeon literally calls the program Autopilot. This makes it seems as if you don't have to pay attention while it is in effect.,2,,,,,,,,,,2,,3,,49,4,,1,65,558bbd56fdf99b2127e1f359
2023-10-17 10:48:08,2023-10-17 10:50:48,0,172.58.167.139,100,160,1,2023-10-17 10:50:49,R_2S8I548LyqS06xP,,,,,41.85,-87.7165,anonymous,EN,1,63cff34d33a9948e3b0b28d6,2,2,2,4,5,,,60,76,18,82,"Depends on the limitations of the autopilot, that were disclosed to the driver... whether he was over reliant on the autopilot using it improperly ",2,,,,,,,,,,1,,3,,30,1,,1,64,63cff34d33a9948e3b0b28d6
2023-10-17 10:26:57,2023-10-17 10:50:53,0,72.178.163.236,100,1435,1,2023-10-17 10:50:53,R_2dtJZCMQ0M593Kg,,,,,33.8361,-95.1487,anonymous,EN,1,5f35a7bf2d5fa01a8f08bbfb,2,2,1,4,5,,,87,59,93,60,"i think it would be the company because it did not do what it advertised to do which is the point of autopilot ",3,,,,,,,,,,1,,4,,43,1,,1,82,5f35a7bf2d5fa01a8f08bbfb
2023-10-17 10:44:20,2023-10-17 10:50:54,0,172.58.207.17,100,393,1,2023-10-17 10:50:55,R_SJ2gUl78O71THEJ,,,,,39.9668,-75.1512,anonymous,EN,1,5c50dd9acc71f4000125cb2e,2,2,2,4,,4,1,74,59,89,61,I think Aeon is more liable in this scenario since they're advertised as a self driving vehicle. The vehicle should've seen the stop sign.,2,,,,,,,,,,1,,5,,24,3,,2,35,5c50dd9acc71f4000125cb2e
2023-10-17 10:46:15,2023-10-17 10:51:07,0,24.98.157.254,100,292,1,2023-10-17 10:51:08,R_2Cel7so3gmebbyk,,,,,33.9141,-84.8274,anonymous,EN,1,63d7e469c2a30fc463e06b5d,2,2,2,4,,4,1,50,100,50,100,"When you are in a car, regardless of the autonomous driving capabilities of the car, you should always stay focused on driving and your surroundings.",2,,,,,,,,,,1,,3,,40,4,,1,60,63d7e469c2a30fc463e06b5d
2023-10-17 10:48:17,2023-10-17 10:51:07,0,198.72.195.3,100,170,1,2023-10-17 10:51:08,R_22mjj8wIRON4gSR,,,,,34.2679,-118.3399,anonymous,EN,1,5f3f2cbbb187de222fbf60e5,2,1,2,4,4,,,92,92,92,91,"A human driver is always responsible when behind the wheel. ",2,,,,,,,,,,2,,3,,31,4,,1,44,5f3f2cbbb187de222fbf60e5
2023-10-17 10:35:36,2023-10-17 10:51:12,0,208.194.217.151,100,935,1,2023-10-17 10:51:12,R_1QbF5gOC35DtvFS,,,,,40.7637,-73.7695,anonymous,EN,1,63e537a4b33c1c72be91da82,2,2,2,4,,6,2,76,88,96,92,"the human controls all driving tasks, in level six machine controls all human versus the machine.",2,,,,,,,,,,1,,3,,27,4,,1,92,63e537a4b33c1c72be91da82
2023-10-17 10:28:19,2023-10-17 10:51:13,0,74.71.207.230,100,1373,1,2023-10-17 10:51:14,R_1rfzyXYoydAalga,,,,,40.6375,-74.0216,anonymous,EN,1,60173229167071956adb6127,2,2,2,4,,,,,,,,,,4,,,63,100,74,100,I think the human is more liable as being on the phone while driving is illegal. However the copilot program also failed rendering it also responsible.,1,2,,3,,35,4,,1,50,60173229167071956adb6127
2023-10-17 10:46:22,2023-10-17 10:51:15,0,68.96.114.21,100,293,1,2023-10-17 10:51:16,R_2w6LCIkh0zlj2mZ,,,,,36.175,-115.1372,anonymous,EN,1,650c2f6c46bf4bff764e24e4,2,2,2,4,,4,1,80,81,80,85,"I think they both are responsible. The autopilot should be able to recognize a stop sign or it shouldn't be on the road using that technology, but assuming the driver is told when he purchases the vehicle that he has to watch the road at all times (and not that it is a truly automatic vehicle where a person can sit in the back seat for instance), then he also failed in this situation.",2,,,,,,,,,,2,,3,,42,4,,1,71,650c2f6c46bf4bff764e24e4
2023-10-17 10:46:20,2023-10-17 10:51:16,0,68.212.112.151,100,295,1,2023-10-17 10:51:17,R_3hlKN6DyxjIM7eY,,,,,38.2181,-84.8788,anonymous,EN,1,5cb882d33f0af9000159e00f,2,2,2,4,,,,,,,,,,,4,1,50,50,50,50,"Each of them should have been paying attention to the road, so they are both responsible.",1,2,,3,,61,2,,1,49,5cb882d33f0af9000159e00f
2023-10-17 10:45:25,2023-10-17 10:51:23,0,65.130.39.174,100,358,1,2023-10-17 10:51:24,R_zcmPXsiVvPRdU7D,,,,,40.5581,-111.9222,anonymous,EN,1,631b883c9a6d6722114a6eed,2,2,2,4,5,,,55,100,60,100,"If the company advertises their vehicles as fully capable of driving they would be partially to blame. However, being distracted and texting while driving is illegal most places regardless of the type of car so the human is still to blame.",2,,,,,,,,,,2,,3,,24,1,,1,54,631b883c9a6d6722114a6eed
2023-10-17 10:48:29,2023-10-17 10:51:24,0,75.149.73.169,100,175,1,2023-10-17 10:51:25,R_AiJMEbhhbKRTysp,,,,,39.7627,-89.6225,anonymous,EN,1,5fe508e86079e12a8a3b2427,2,2,2,4,6,,,100,81,100,80,I think the company is more liable since the autopilot was activated. The human should have been paying attention and intervened but ultimately it is the company's bad programming at fault.,2,,,,,,,,,,1,,3,,31,4,,1,64,5fe508e86079e12a8a3b2427
2023-10-17 10:41:26,2023-10-17 10:51:29,0,76.139.188.149,100,603,1,2023-10-17 10:51:30,R_1odtXsPGhhjYw3G,,,,,41.9979,-83.9586,anonymous,EN,1,55dbdc9d50a1f7001190d753,2,2,2,4,,,,,,,,,,3,,,84,19,66,23,"I think Aeon, the company, is responsible for the accident, because the co-pilot was on and it did not make the correct actions to save or maneuver to avoid the accident.",1,1,,4,,33,3,,1,73,55dbdc9d50a1f7001190d753
2023-10-17 10:47:38,2023-10-17 10:51:30,0,216.147.126.64,100,231,1,2023-10-17 10:51:31,R_3PozhAOQ4tFYEmH,,,,,39.7388,-104.9868,anonymous,EN,1,5c47758c2381060001bf5b19,2,2,2,4,,,,,,,,,,5,,,58,100,34,100,"A driver is driving the car, not a car.",1,2,,3,,29,4,,1,15,5c47758c2381060001bf5b19
2023-10-17 10:47:04,2023-10-17 10:51:39,0,174.174.72.46,100,275,1,2023-10-17 10:51:40,R_1mrSZ3lpO0Zvapp,,,,,44.0683,-123.0763,anonymous,EN,1,60d41f1884db98332554af48,2,1,2,4,,,,,,,,,,,4,1,73,92,9,99,The human driver is responsible for making sure that the car isn't going to crash into anything. It needs to be paying attention.,2,2,,3,,36,4,,1,9,60d41f1884db98332554af48
2023-10-17 10:49:17,2023-10-17 10:51:40,0,64.224.82.193,100,143,1,2023-10-17 10:51:41,R_1rBN22IhVCusjYF,,,,,38.653,-92.7801,anonymous,EN,1,612bb0cdecc9e45781bbf511,2,2,2,4,6,,,85,50,85,50,"Even if the autopilot was engaged, the driver should at least be paying enough attention to take over if the autopilot fails.",2,,,,,,,,,,1,,3,,52,3,,1,50,612bb0cdecc9e45781bbf511
2023-10-17 10:49:02,2023-10-17 10:51:44,0,73.140.188.26,100,162,1,2023-10-17 10:51:44,R_snRZIXXIxSk8M5b,,,,,48.799,-122.4499,anonymous,EN,1,60fe2ed94b4af0a746ddbe18,2,2,2,4,5,,,82,19,80,20,"I think if you buy a product that sells the idea that you don't need to look while driving, you should be able to put your faith in that. If the person still needs to be alert while driving, what is the point of the service?",2,,,,,,,,,,2,,4,,27,3,,1,20,60fe2ed94b4af0a746ddbe18
2023-10-17 10:49:00,2023-10-17 10:51:46,0,174.53.44.37,100,166,1,2023-10-17 10:51:47,R_2tg9MXA81DJwB0x,,,,,34.8108,-92.2249,anonymous,EN,1,5fe76396a4feb05bf1629a6c,2,2,2,4,,,,,,,,,,6,,,100,100,100,100,The man should be paying attention regardless of co-pilot mode being turned on. The vehicle should not have made the mistake in the first place.,1,2,,6,Native American,28,3,,1,50,5fe76396a4feb05bf1629a6c
2023-10-17 10:47:53,2023-10-17 10:51:55,0,24.111.181.90,100,241,1,2023-10-17 10:51:56,R_wSRyCynxu4VtHb3,,,,,46.8045,-100.7865,anonymous,EN,1,6317ff092d6b47344b7d1ec5,2,2,2,4,,,,,,,,,,2,,,19,100,25,100,"As the system is a copilot system, the human should be paying at all times.",1,1,,5,,36,4,,1,10,6317ff092d6b47344b7d1ec5
2023-10-17 10:38:17,2023-10-17 10:51:57,0,96.241.18.191,100,819,1,2023-10-17 10:51:58,R_32ILa6NX2uTEVDD,,,,,38.7592,-76.9858,anonymous,EN,1,5e9389d87d6dc1078fe0ebee,2,2,2,4,6,,,6,86,59,89,"The driver was not paying attention to the ride, but instead looking at their phone. The driver is responsible for the accident due to their negligence ",2,,,,,,,,,,2,,1,,25,3,,1,80,5e9389d87d6dc1078fe0ebee
2023-10-17 10:48:08,2023-10-17 10:51:59,0,50.106.161.75,100,230,1,2023-10-17 10:52:00,R_wZ4lPNxgpPs3ATn,,,,,38.3182,-81.5293,anonymous,EN,1,5dd42e7f35cf744223c60d1b,2,2,1,4,,,,,,,,,,,4,1,55,55,52,56,The human should be paying attention. He is still responsible in my opinion.,1,1,,3,,44,3,,1,65,5dd42e7f35cf744223c60d1b
2023-10-17 10:42:48,2023-10-17 10:52:12,0,72.238.105.36,100,563,1,2023-10-17 10:52:12,R_3qx19VGR9b8r9Wo,,,,,28.6841,-81.2812,anonymous,EN,1,5eceed79840590300f53fa51,2,2,1,4,,,,,,,,,,3,,,83,19,73,20,I think it's the company as they should've made the system more logical.,1,1,,3,,29,1,,1,27,5eceed79840590300f53fa51
2023-10-17 10:45:16,2023-10-17 10:52:13,0,209.143.39.25,100,417,1,2023-10-17 10:52:14,R_2qh3ZDJyzAa17c0,,,,,38.8739,-82.8548,anonymous,EN,1,651d86fe3e693fe21decec93,2,2,2,4,4,,,100,50,100,0,"Aeon, the company, is responsible. If you are selling a car that is completely autopilot then the human has no control over how it drives.",3,,,,,,,,,,2,,3,,40,2,,1,0,651d86fe3e693fe21decec93
2023-10-17 10:46:33,2023-10-17 10:52:15,0,172.222.180.248,100,341,1,2023-10-17 10:52:16,R_UEi7UtBsxJObm7f,,,,,34.2862,-119.2264,anonymous,EN,1,651c68265a8d5b5c6d589acf,2,2,2,4,,,,,,,,,,,5,1,30,81,39,75,The human driver is most liable because they are the primary driver; I think that all technology can fail therefore it is up to the human driver to be alert in the event they need to intervene.,1,2,,4,,25,7,,1,30,651c68265a8d5b5c6d589acf
2023-10-17 10:45:28,2023-10-17 10:52:15,0,24.38.117.186,100,406,1,2023-10-17 10:52:16,R_3E6k1YhGuAfnOiB,,,,,40.9943,-73.7974,anonymous,EN,1,651eb3b307c488389d0bf9a0,2,2,2,4,4,,,82,91,81,91,"The human driver is more liable because I'm quite certain that although autopilot is a great feature to use, one must still be accountable for decisions made to be looking off of road",2,,,,,,,,,,2,,2,,36,7,,1,65,651eb3b307c488389d0bf9a0
2023-10-17 10:48:21,2023-10-17 10:52:18,0,172.58.254.211,100,236,1,2023-10-17 10:52:18,R_3CHpsPOqELHy9Cf,,,,,35.2296,-80.843,anonymous,EN,1,5d5c25578af5fd0001ef3aee,2,2,1,4,4,,,77,26,83,28,I believe Aeon is more responsible because the autopilot function was turned on. The driver depended on the autopilot to function correctly as promised by Aeon,2,,,,,,,,,,2,,3,,42,4,,1,63,5d5c25578af5fd0001ef3aee
2023-10-17 10:42:46,2023-10-17 10:52:28,0,68.116.85.163,100,581,1,2023-10-17 10:52:28,R_R5dC9mH0PJnVU7D,,,,,37.5855,-120.9453,anonymous,EN,1,5c003b5c2c8cc1000138e25f,2,2,2,4,,5,1,92,94,100,100,I think theyre both complicit and should share the damages. The driver should always be paying attention but also the tech was faulty in that moment and seriously injured someone,2,,,,,,,,,,1,,3,,30,3,,1,20,5c003b5c2c8cc1000138e25f
2023-10-17 10:49:49,2023-10-17 10:52:31,0,71.94.116.236,100,162,1,2023-10-17 10:52:32,R_1OGEpKiYso6no3q,,,,,45.8249,-88.066,anonymous,EN,1,5ecaf0fa5c1f7f6599d959ff,2,2,2,4,6,,,68,55,83,56,"I think they are both at fault, however I do think the company is more at fault.  The reason is simple, if it's doing what it is suppose to do it would have saw the stop sign, it's obvious the technology is not ready yet. The human though should still be paying attention.",2,,,,,,,,,,1,,3,,49,1,,1,19,5ecaf0fa5c1f7f6599d959ff
