StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,comp_5,comp_6,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_7,comp_8,norm_1_1,norm_1_2,norm_1_3,norm_1_4,norm_1_5,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
3/29/23 19:33,3/29/23 19:41,0,107.137.159.166,100,472,1,3/29/23 19:41,R_3EaLJl3Z8VehrhL,,,,,35.2316,-80.8428,anonymous,EN,1,5e14d563c4e155ae93907ae1,2,2,2,4,,,,,,,,,,,,,,,5,15,91,9,95,"If the car was only Level 2, the human driver should've known to not glance at their phone, they should've treated it the same as if they were driving unassisted. I am assuming the company made this clear up front. So the human has the most liability.",2,1,,,,,,,,,5,5,5,4,5,1,,3,,48,5,,1,86,5e14d563c4e155ae93907ae1,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|liab_human3|resp_human3|liab_text3,
3/29/23 19:35,3/29/23 19:41,0,45.31.141.149,100,360,1,3/29/23 19:41,R_1eFzhnwK0T6ijsa,,,,,35.3458,-82.5138,anonymous,EN,1,53987712fdf99b68e3a45021,2,2,2,4,4,100,80,90,85,"Overall, the company feels more liable because they created a product that did not behave properly.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,2,,29,4,,1,20,53987712fdf99b68e3a45021,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,,,
3/29/23 19:31,3/29/23 19:41,0,68.102.108.230,100,607,1,3/29/23 19:41,R_272RwbylZRhkTpV,,,,,37.747,-97.3571,anonymous,EN,1,61230b14a3bcb65c585dfdaa,2,2,2,1,,,,,,,,5,75,25,75,25,The car's specific attribute is made to avoid these types of situations.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,38,4,,1,75,61230b14a3bcb65c585dfdaa,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2,,
3/29/23 19:34,3/29/23 19:41,0,107.216.0.236,100,454,1,3/29/23 19:41,R_2e9jZtnASmGdQGX,,,,,32.3816,-96.8322,anonymous,EN,1,5f2dec1a420629145d00f4c8,2,2,2,4,,,,,,,,5,20,92,30,92,"Regardless of how ""automated"" a car is, it's still up to the human driver to pay attention just in case the system fails to see or do something.  Relying solely on unproven AD technology is just careless and irresponsible.",2,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,37,3,,1,80,5f2dec1a420629145d00f4c8,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2,,
3/29/23 19:34,3/29/23 19:41,0,99.47.243.217,100,466,1,3/29/23 19:41,R_3hGcdS4HC5TiZC1,,,,,33.7372,-117.8232,anonymous,EN,1,608e2cb9067eb028500433d5,2,2,2,4,4,5,98,3,100,"The human in the car is ultimately responsible for ensuring the autopilot is performing its job. If the autopilot doesn't stop by itself at the red light, then the human needs to take control and ensure they avoid accidents.",3,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,67,4,,1,59,608e2cb9067eb028500433d5,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,,,
3/29/23 19:33,3/29/23 19:41,0,38.42.126.18,100,506,1,3/29/23 19:41,R_3dN5ixzFBZRdUzE,,,,,42.3364,-71.0326,anonymous,EN,1,62a733deec84f43ab19f7cca,2,2,2,4,,,,,,,,4,40,90,40,90,"As a co-pilot, no texting while driving. A car's just a tool. It's mostly the human's fault",1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,2,,25,4,,2,10,62a733deec84f43ab19f7cca,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2,,
3/29/23 19:32,3/29/23 19:41,0,47.6.120.175,100,584,1,3/29/23 19:41,R_bJBZRgcpy1xWfxD,,,,,33.7627,-118.1376,anonymous,EN,1,6093c341c4c80556c807a38d,2,2,3,4,,,,,,,,,,,,,,,4,52,70,52,66,"Aeon, the company, is liable for the damages from the accident.",2,2,,,,,,,,,4,2,3,3,4,1,,3,,22,4,,1,64,6093c341c4c80556c807a38d,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|liab_human3|resp_software3|liab_text3,
3/29/23 19:33,3/29/23 19:41,0,75.176.192.170,100,486,1,3/29/23 19:41,R_2aDKIzxlK1cA2Ye,,,,,33.9739,-81.2345,anonymous,EN,1,5cb183d0bde8cf00179e42d5,2,2,2,4,5,100,100,100,70,I find them both responsible. The human should've been paying attention and the car should NOT have failed at that simple task.,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,5,,25,1,,1,51,5cb183d0bde8cf00179e42d5,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,,,
3/29/23 19:33,3/29/23 19:42,0,98.35.88.21,100,525,1,3/29/23 19:42,R_24Bly0zkRoWh15p,,,,,37.374,-121.8595,anonymous,EN,1,63d6fd6a2ab6a0946433add6,2,2,2,4,,,,,,,,,,,,,,,5,5,90,5,80,"Level 2 automation states that the driving system helps the driver with steering and accelerating + deaccelerating. The human is responsible for monitor the driving environment so the human is liable for this accident. Even it's level 6 automation, in my opinion, the driver should still be attentive just in case.  ",3,1,,,,,,,,,5,5,5,5,5,1,,4,,18,3,,1,20,63d6fd6a2ab6a0946433add6,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|resp_software3|liab_human3|liab_text3,
3/29/23 19:37,3/29/23 19:42,0,98.22.108.10,100,277,1,3/29/23 19:42,R_3Ej7FHnnQICLk7s,,,,,29.7351,-82.0259,anonymous,EN,1,5ea89d0c5a0a9c12978f8263,2,1,2,4,,,,,,,,,,,,,,,2,0,98,0,100,"The driver purchased the vehicle, so the driver is responsible.",2,1,,,,,,,,,5,5,5,5,5,1,,3,,38,3,,1,38,5ea89d0c5a0a9c12978f8263,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|resp_software3|liab_soft3|liab_human3|liab_text3,
3/29/23 19:39,3/29/23 19:42,0,68.101.72.51,100,167,1,3/29/23 19:42,R_1dGPzdZ8GfSbH6J,,,,,29.6825,-82.3606,anonymous,EN,1,63ee59dc6e5fbabca14d3d16,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,0,100,0,100,"Even though the control of the accelerating decelerating of the vehicle is jointly controlled by the human and vehicle, with level 2, I believe that the human is still mostly responsible for this aspect of the vehicle. ",1,1,5,5,5,5,5,1,,3,,18,3,,1,10,63ee59dc6e5fbabca14d3d16,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|resp_software4|liab_software4|liab_text4
3/29/23 19:31,3/29/23 19:42,0,184.4.83.216,100,630,1,3/29/23 19:42,R_DtNAeb2zCq4F1UR,,,,,37.2117,-93.299,anonymous,EN,1,5f2a12f5837dd81e5881b7cc,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,1,99,0,100,"If Aeon hasn't promoted their technology as being capable of fully autonomous driving, then I don't see how they are liable. I would only feel that Aeon is liable if they've implied that it is safe for humans to fully relinquish control of their vehicle to the driving system.",1,1,5,5,5,5,5,1,,3,,44,3,,1,20,5f2a12f5837dd81e5881b7cc,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|resp_software4|liab_human4|liab_software4|liab_text4
3/29/23 19:36,3/29/23 19:42,0,69.112.187.30,100,322,1,3/29/23 19:42,R_qDwUVNkcBKEdYVH,,,,,41.0991,-74.008,anonymous,EN,1,5c9c3ae2d40ce20014233de6,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,30,70,30,70,Overall the Human should take most of the blame because they were distracted and trusted the car's system too much.  At the same time it seems like the car's software also failed in preventing an accident.,2,1,4,5,5,5,5,2,,3,,35,3,,1,80,5c9c3ae2d40ce20014233de6,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|liab_human4|resp_human4|resp_software4|liab_text4
3/29/23 19:31,3/29/23 19:42,0,73.184.42.9,100,639,1,3/29/23 19:42,R_3HSpCsEuKW2JV5K,,,,,34.126,-84.5752,anonymous,EN,1,62b473736986d2b27c1427d2,2,2,2,4,,,,,,,,,,,,,,,4,68,34,67,31,Aeon Autopilot is the AV program some time any program error accident is possible,2,1,,,,,,,,,4,5,2,4,5,1,,3,,34,4,,1,36,62b473736986d2b27c1427d2,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|resp_human3|liab_soft3|liab_human3|liab_text3,
3/29/23 19:33,3/29/23 19:42,0,216.122.240.29,100,525,1,3/29/23 19:42,R_3J2ucVntkRXkE6H,,,,,36.7314,-88.6501,anonymous,EN,1,611195657110219178aa70e1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,3,6,94,8,94,"Aeon's vehicle with level 2 automation cannot monitor the environment and can't see a stop sign, it would have no idea to stop, only the human would know. ",1,1,5,5,5,5,5,1,,3,,30,4,,1,40,611195657110219178aa70e1,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|liab_software4|resp_human4|liab_text4
3/29/23 19:32,3/29/23 19:42,0,97.104.57.100,100,583,1,3/29/23 19:42,R_3R4ugVm0cYckO3l,,,,,29.0422,-81.2863,anonymous,EN,1,6163d3ea0d13c617bb46c99b,2,2,2,4,,,,,,,,3,0,100,0,100,"The human is always responsible for any accidents, because they chose to use the AI in the first place, knowing it's not perfect.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,43,8,Associate's degree,1,50,6163d3ea0d13c617bb46c99b,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2,,
3/29/23 19:32,3/29/23 19:42,0,104.182.173.151,100,582,1,3/29/23 19:42,R_2QL3H6dBcqT5tW6,,,,,34.169,-118.3713,anonymous,EN,1,640152774945eb00209175b4,2,2,2,4,5,80,95,80,85,"I think that the human driver is always liable unless the car is marketed as completely autonomous. If the auto driving feature is more of an assisted driving feature, then the Human must be paying attention at all times. If the the system is a fully auto driving system and marketed as such, then the autonomous vehicle manufacturer is liable as reading a text would while the car drives itself would be the entire point in purchasing such a system and safety is on the company.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,4,,34,4,,1,70,640152774945eb00209175b4,FL_35,frame1_info3|liable_human1|resp_human1|resp_software1|liable_firm1|liab_text1,,,
3/29/23 19:32,3/29/23 19:42,0,73.216.211.104,100,578,1,3/29/23 19:42,R_2OGvJhJJQanrUBK,,,,,37.2532,-80.4347,anonymous,EN,1,63eadc57476c90c3a9c3a977,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,0,100,30,90,"Whether or not the car is completely autonomous, the human behind the wheel should still maintain some form of vigilance. This should be extra true on roads where stop signs might be present. The driver is completely at fault for relying on the car and not paying attention to the road.",1,1,5,5,5,4,5,1,,3,,29,4,,1,60,63eadc57476c90c3a9c3a977,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|liab_software4|resp_human4|resp_software4|liab_text4
3/29/23 19:31,3/29/23 19:42,0,69.247.155.174,100,658,1,3/29/23 19:42,R_2fjrKliCPlst271,,,,,35.3791,-88.2512,anonymous,EN,1,579a4c6a82f7f90001ee9d92,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,3,90,90,90,90,"I think they are both equally liable because the driver owns the car, was in the car, was a copilot of the car, and should have known to not disengage his eyes from the road. Aeon built a car that has automatic features and if those features (copilot features) do not work properly, what is the point in having the car? This car must have malfunctioned and therefore is equally responsible for the accident.",2,1,5,5,5,5,5,2,,3,,52,3,,1,20,579a4c6a82f7f90001ee9d92,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|resp_software4|liab_software4|liab_text4
3/29/23 19:31,3/29/23 19:42,0,68.83.86.241,100,654,1,3/29/23 19:42,R_2Euu8eha5fYlyot,,,,,40.7718,-74.2098,anonymous,EN,1,5e0d6973946e974df5ccc57d,2,2,2,4,,,,,,,,,,,,,,,5,10,82,28,79,"I think the the company made it known they were Level 2 Automation, explained what that meant and didn't advertise as a higher level automation, they are not responsible for the accident. Since monitoring the environment is not a part of the automation, the man was responsible for watching the road so the fault is on him.",2,1,,,,,,,,,5,5,5,5,5,2,,1,,27,4,,2,10,5e0d6973946e974df5ccc57d,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|liab_human3|resp_human3|liab_text3,
3/29/23 19:37,3/29/23 19:42,0,73.17.135.74,100,309,1,3/29/23 19:42,R_z2JSH9ou2GnPWDf,,,,,41.2986,-73.4941,anonymous,EN,1,5d1511f1e814b800016108a6,2,2,2,4,,,,,,,,,,,,,,,6,0,100,0,100,It was the driver's responsibility to pay attention to the environment.,2,1,,,,,,,,,5,5,5,5,5,1,,3,,67,5,,1,7,5d1511f1e814b800016108a6,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_human3|resp_software3|liab_human3|liab_text3,
3/29/23 19:32,3/29/23 19:42,0,108.52.153.41,100,607,1,3/29/23 19:42,R_9EO17tqj8GP10FH,,,,,40.4441,-75.345,anonymous,EN,1,63d44812197c6058aeb9ce69,2,2,2,4,,,,,,,,,,,,,,,4,5,100,10,100,"The human driver is liable for the accident because there is a safety risk that is taken when relying on computerized driving, and the human driver knowingly takes that risk therefore taking accountability for any accidents",2,1,,,,,,,,,5,5,5,5,5,2,,3,,28,5,,1,0,63d44812197c6058aeb9ce69,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|liab_human3|liab_soft3|resp_human3|liab_text3,
3/29/23 19:33,3/29/23 19:42,0,69.76.236.91,100,558,1,3/29/23 19:42,R_5pPSCfAYAbGvGY9,,,,,38.9822,-94.6719,anonymous,EN,1,63c3ad21e11e4d881d3d4220,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,5,0,100,0,100,The Aeon is not designed to monitor the environment so it is not their responsibility to watch for the STOP signs.,1,1,5,5,5,5,5,1,,3,,72,6,,1,85,63c3ad21e11e4d881d3d4220,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|liab_human4|resp_human4|resp_software4|liab_text4
3/29/23 19:35,3/29/23 19:42,0,74.215.192.92,100,438,1,3/29/23 19:42,R_eCFm7IHAUa48sCt,,,,,39.8209,-84.0194,anonymous,EN,1,628d78a2ccf4a41f24c2d2d8,2,2,2,4,4,50,50,60,40,"Depends on how Aeon advertised the self driving capability of its cars. If they suggested that the car would drive itself independent from human intervention, then it's on them.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,19,1,,1,85,628d78a2ccf4a41f24c2d2d8,FL_35,frame1_info3|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,,,
3/29/23 19:38,3/29/23 19:42,0,108.248.155.140,100,237,1,3/29/23 19:42,R_czHfscvhgFZCpFL,,,,,34.5291,-90.59,anonymous,EN,1,5bcc60b95c2b810001dc68e2,2,2,2,4,,,,,,,,,,,,,,,4,36,73,67,73,The human driver had near-full responsibility for controlling the car. ,3,1,,,,,,,,,4,4,4,4,4,1,,3,,27,7,,1,60,5bcc60b95c2b810001dc68e2,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|resp_software3|liab_human3|liab_text3,
3/29/23 19:35,3/29/23 19:42,0,67.187.18.94,100,451,1,3/29/23 19:42,R_2TzpbKn9FRQ2BuE,,,,,38.4475,-78.8693,anonymous,EN,1,5f24b0fc546c5a0c3c2e43b6,2,2,2,3,,,,,,,,4,36,92,35,92,"The human driver is more liable for the accident due to being distracted and not noticing the stop sign, which is a basic responsibility of the driver, even when using advanced driver assistance systems like Aeon's Copilot.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,39,1,,1,37,5f24b0fc546c5a0c3c2e43b6,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2,,
3/29/23 19:33,3/29/23 19:42,0,174.65.176.125,100,528,1,3/29/23 19:42,R_UcLicOPP9Kiyb9n,,,,,33.2109,-117.2232,anonymous,EN,1,63fad8b20e532757a496f7f5,2,2,2,4,6,90,29,70,40,"Based on the promises of Aeon, it's reasonable to expect that the autopilot should recognize and respond to a stop sign.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,2,,53,4,,1,2,63fad8b20e532757a496f7f5,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,,,
3/29/23 19:32,3/29/23 19:42,0,67.242.180.102,100,608,1,3/29/23 19:42,R_UXDT8lrlS5psHnP,,,,,44.4343,-70.1377,anonymous,EN,1,640ff49e2b13337a14256899,2,2,2,4,,,,,,,,,,,,,,,3,81,79,73,78,I think they are both liable for the accident because they both allowed the accident to happen,2,1,,,,,,,,,4,4,4,4,4,2,,3,,48,4,,1,70,640ff49e2b13337a14256899,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|resp_software3|liab_human3|liab_text3,
3/29/23 19:35,3/29/23 19:42,0,47.214.230.63,100,453,1,3/29/23 19:42,R_1gcPMOxQPcFW0Bo,,,,,33.5153,-90.168,anonymous,EN,1,6410ccefa0a9680d422e79be,2,2,2,4,,,,,,,,,,,,,,,4,70,80,70,90,I think the human is more liable because they should have stayed alert at all times and not do a task that's dangerous while driving even if auto pilot was on.,2,5,,,,,,,,,5,5,4,5,5,2,,3,,58,3,,1,30,6410ccefa0a9680d422e79be,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_human3|resp_software3|liab_human3|liab_text3,
3/29/23 19:34,3/29/23 19:42,0,104.2.165.97,100,502,1,3/29/23 19:42,R_YazkB5Lf6v6o0jD,,,,,29.7646,-95.3657,anonymous,EN,1,610640adc5065b145b9ab06b,2,2,2,4,,,,,,,,,,,,,,,5,31,91,73,71,"Technically, if Aeon advertised their products as only being capable of allowing the system to conrol only the steering and acceleration, then owners of those products would be aware of the car's limitations. Therefore, the human driver should be held more liable than the company. However, if Aeon has not properly communicated the car's automation level then the company should be at fault because the human driver would be led on to believe that the product they bought had more automation features when it, in fact, cannot be operated by itself.",3,1,,,,,,,,,5,5,5,5,5,2,,2,,22,4,,1,37,610640adc5065b145b9ab06b,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|resp_human3|liab_human3|liab_text3,
3/29/23 19:32,3/29/23 19:42,0,152.208.100.253,100,592,1,3/29/23 19:42,R_UXYSDcl8zX1Lycp,,,,,40.2744,-76.7062,anonymous,EN,1,6339d33c8ee5d4d4b5607400,2,2,2,4,,,,,,,,,,,,,,,2,71,72,71,71,"Both are responsible. Given that the human is stated to have at least partial control over the car while driving, they are largely responsible for the accident.",2,1,,,,,,,,,3,3,3,3,3,1,,3,,27,4,,1,60,6339d33c8ee5d4d4b5607400,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
3/29/23 19:31,3/29/23 19:42,0,192.183.84.145,100,651,1,3/29/23 19:42,R_2AGU0cCRfReHZZY,,,,,40.4798,-88.9922,anonymous,EN,1,63cc62e53735576a651d54a9,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,4,65,92,61,96,I think the human is because its majority controlled by the human,1,1,4,3,3,4,4,2,,3,,35,5,,1,25,63cc62e53735576a651d54a9,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_software4|resp_software4|liab_human4|liab_text4
3/29/23 19:33,3/29/23 19:42,0,66.91.210.148,100,569,1,3/29/23 19:42,R_3pu2YsWnYiccMXG,,,,,21.2817,-157.825,anonymous,EN,1,5669ac845bd4ff0011159b4a,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,21,100,I think the human has a responsibility not to check their phone while driving.,1,1,5,5,5,5,5,2,,3,,42,4,,1,7,5669ac845bd4ff0011159b4a,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|liab_human4|resp_human4|resp_software4|liab_text4
3/29/23 19:35,3/29/23 19:42,0,108.91.3.83,100,413,1,3/29/23 19:42,R_2qxzea03xxs0oln,,,,,29.9734,-90.0885,anonymous,EN,1,63f595219664bb187f8b6017,2,2,2,4,,,,,,,,,,,,,,,6,20,89,80,90,The human driver is ultimately more responsible because they need to be aware of what their car’s capabilities are and they shouldn’t be distracted by texting and driving. ,2,1,,,,,,,,,5,5,5,5,5,2,,3,,34,5,,1,22,63f595219664bb187f8b6017,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
3/29/23 19:34,3/29/23 19:42,0,148.75.147.38,100,495,1,3/29/23 19:42,R_22ERpzyyAdy9UGJ,,,,,41.328,-74.1894,anonymous,EN,1,60ebbdd7a4f2acdb9a9769e5,2,2,2,4,,,,,,,,,,,,,,,4,65,90,70,90,"I think the human driver is more liable for the accident because at level 2, the steering and acceleration/deceleration of the vehicle are supposed to be monitored and controlled by both the human and the AI, so both are somewhat. However, the company bears some responsibility because the system is presumably supposed to cover for human mistakes, or it wouldn't really be necessary. Missing a stop sign is a major mistake.",2,1,,,,,,,,,5,5,5,5,5,1,,3,,34,4,,1,60,60ebbdd7a4f2acdb9a9769e5,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|resp_software3|resp_human3|liab_soft3|liab_text3,
3/29/23 19:31,3/29/23 19:42,0,66.26.226.107,100,673,1,3/29/23 19:42,R_1ir59Bnq3NyD3md,,,,,36.0395,-80.1896,anonymous,EN,1,60d9e7e76cf2ab6d21eb5f99,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,51,50,50,50,I think both are equally liable because both failed to notice the stop sign.,1,1,5,5,5,5,5,2,,3,,60,4,,1,18,60d9e7e76cf2ab6d21eb5f99,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|liab_software4|resp_human4|resp_software4|liab_text4
3/29/23 19:35,3/29/23 19:42,0,172.59.121.238,100,436,1,3/29/23 19:42,R_Qm6kMKN0XaFASQx,,,,,35.4471,-97.5595,anonymous,EN,1,5c9432caec114b0001419276,2,2,2,4,3,30,90,71,70,"There were two ways the car could have stopped. Either by the driver, or by the autopilot. Both failed, so both are liable.",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,2,,3,,40,5,,1,40,5c9432caec114b0001419276,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,,,
3/29/23 19:34,3/29/23 19:43,0,65.31.201.160,100,492,1,3/29/23 19:43,R_3nlsO370WKeGCyb,,,,,32.8179,-96.6319,anonymous,EN,1,637b04a69794763b20491590,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,Aeon is not completely automated driving. The driver should be paying more attention.,1,1,4,4,4,4,4,1,,3,,56,3,,1,75,637b04a69794763b20491590,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_software4|liab_human4|liab_text4
3/29/23 19:36,3/29/23 19:43,0,50.53.28.53,100,414,1,3/29/23 19:43,R_QbsslpaohFDKloZ,,,,,45.5152,-122.4167,anonymous,EN,1,6029b0e17f3b5d944ab183f1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,50,50,50,50,Both are liable for this accident. ,2,3,5,5,5,5,5,1,,3,,33,4,,1,70,6029b0e17f3b5d944ab183f1,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_software4|liab_human4|liab_text4
3/29/23 19:34,3/29/23 19:43,0,71.28.198.38,100,516,1,3/29/23 19:43,R_2wvLpIUE4gCrWTa,,,,,38.4303,-83.7056,anonymous,EN,1,5bbf523d83f9790001ce549a,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,9,100,30,100,"The human driver is the one that caused the accident, by not following rules and really not using the Aeon's Copilot right. If he had been watching it would never happen ",1,1,5,5,5,5,5,2,,3,,60,2,,1,66,5bbf523d83f9790001ce549a,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|liab_software4|resp_software4|liab_text4
3/29/23 19:31,3/29/23 19:43,0,174.160.86.207,100,681,1,3/29/23 19:43,R_QiFZQKjkhqBE6Xf,,,,,37.3177,-122.0438,anonymous,EN,1,641472730319ab58ff8c327a,2,2,2,4,,,,,,,,5,2,100,47,100,I am operating under the assumption that the company did not guarantee 100% accurate decision making 100% of the time that the vehicle is operational and therefore the human is ultimately responsible for the vehicle since they are the ones that made the decision to operate it. ,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,30,4,,1,25,641472730319ab58ff8c327a,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2,,
3/29/23 19:35,3/29/23 19:43,0,63.47.157.177,100,480,1,3/29/23 19:43,R_x2XXijqTCdaNaIV,,,,,40.7279,-73.9966,anonymous,EN,1,63bd61cff50297c9332e3f39,2,2,2,4,,,,,,,,6,80,70,81,61,I think Aeon is more liable because the accidents shows a programming error. A self driving car should be able to detect road signs and impending danger.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,1,,27,4,,1,70,63bd61cff50297c9332e3f39,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2,,
3/29/23 19:39,3/29/23 19:43,0,136.53.96.225,100,248,1,3/29/23 19:43,R_3MxI3XBrijstmAa,,,,,33.7275,-86.6467,anonymous,EN,1,63d3f975dc91e6ede510f9d1,2,2,2,4,4,0,100,0,100,"The human driver was responsible for surveying his environment, and it was his distraction that let the auto pilot function continue past the stop sign, no differently than if he had had cruise control on. ",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,37,4,,1,60,63d3f975dc91e6ede510f9d1,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,,,
3/29/23 19:35,3/29/23 19:43,0,99.169.156.8,100,475,1,3/29/23 19:43,R_2zck0zXd0Bw7hjt,,,,,25.4931,-80.4344,anonymous,EN,1,6017ee441e8f20aa1fbfb114,2,2,2,4,,,,,,,,4,71,75,50,100,The human should have remained attentive to his surroundings and could have intervened.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,4,,27,4,,1,28,6017ee441e8f20aa1fbfb114,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2,,
3/29/23 19:34,3/29/23 19:43,0,24.186.10.187,100,526,1,3/29/23 19:43,R_1dGEWWPDGqEX06O,,,,,40.6505,-73.5832,anonymous,EN,1,60ea75cf7853c36527784467,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,The car was rated at level 2 this means that Aeon's Copilot does not monitor the driving environment. This car is controlled by the driver who needs to be keeping his eyes on the road.,1,1,5,5,5,5,5,1,,3,,43,4,,1,20,60ea75cf7853c36527784467,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|resp_software4|liab_software4|liab_text4
